Object,Property,Value,False,ObjectProperty
Object398,Property1,458071,"[922020, 857351, 966995, 572488, 785342, 523204, 698868, 847247, 689493, 916652, 844001, 605676, 656312, 787834, 810603, 840314, 993700, 512455, 906671, 535753]",Object398Property1
Object398,Property2,159389,"[952102, 891611, 845373, 523445, 928495, 760701, 809864, 924236, 512659, 524875, 551347, 854136, 875465, 957274, 964645, 899313, 564793, 986943, 913166, 955382]",Object398Property2
Object398,Property3,459690,"[940277, 644428, 554389, 822139, 563730, 801482, 837718, 722846, 851982, 599715, 754995, 736493, 835376, 655363, 599597, 609999, 900326, 628831, 527555, 859834]",Object398Property3
Object398,Property4,377651,"[849076, 851427, 783624, 677900, 811589, 502566, 688419, 535720, 984480, 686851, 823971, 627819, 789519, 931362, 694415, 967393, 568915, 979499, 634795, 762897]",Object398Property4
Object398,Property5,477935,"[661979, 917808, 974110, 801233, 857953, 964376, 832656, 898792, 981234, 827373, 916081, 983934, 691454, 848427, 699104, 937885, 745032, 594243, 586082, 861002]",Object398Property5
Object398,Property6,226770,"[828670, 595195, 766940, 894001, 977887, 589235, 664354, 884262, 825861, 810495, 831848, 798530, 894763, 900467, 976237, 700650, 989400, 845937, 518411, 666274]",Object398Property6
Object399,Property1,336298,"[605387, 823279, 944876, 842255, 677534, 913685, 545296, 502738, 776972, 967759, 690748, 732666, 647037, 868712, 837608, 555984, 820440, 796406, 905887, 703302]",Object399Property1
Object399,Property2,457388,"[829469, 842970, 748889, 790267, 957498, 782380, 736531, 849406, 898953, 833324, 900542, 671923, 754979, 883821, 732463, 538806, 737807, 842327, 821175, 572513]",Object399Property2
Object399,Property3,301921,"[777607, 775707, 712618, 952759, 642898, 615187, 765644, 602478, 964455, 960868, 989084, 897141, 657872, 927339, 545102, 575328, 721121, 870716, 661363, 606229]",Object399Property3
Object399,Property4,472178,"[766677, 945950, 758879, 947385, 715073, 851948, 742593, 883159, 909712, 865763, 925739, 761447, 853047, 959260, 702012, 884229, 717892, 665472, 729385, 508080]",Object399Property4
Object399,Property5,494950,"[576561, 869886, 820602, 668835, 915207, 552599, 658451, 899339, 630746, 836770, 767502, 573185, 794588, 699642, 673065, 714608, 940394, 656865, 802714, 611988]",Object399Property5
Object399,Property6,411467,"[990193, 693833, 834947, 979702, 564873, 686416, 675481, 888109, 896720, 837710, 792051, 674206, 691532, 758414, 841134, 771687, 675487, 881503, 758218, 651696]",Object399Property6
Object400,Property1,247647,"[664266, 584654, 901593, 559298, 904370, 710197, 501929, 774253, 932185, 670055, 997212, 704132, 674124, 553291, 758718, 706791, 738022, 827157, 724200, 795342]",Object400Property1
Object400,Property2,315928,"[696291, 693500, 996544, 548301, 728795, 595856, 713461, 676762, 557010, 876701, 699528, 998704, 864414, 793267, 533915, 905408, 577734, 697781, 505958, 833785]",Object400Property2
Object400,Property3,386047,"[921468, 863156, 648628, 651857, 969316, 676495, 875386, 866126, 782904, 913541, 861213, 965534, 700012, 878608, 986978, 820059, 784562, 628561, 875125, 998541]",Object400Property3
Object400,Property4,401686,"[853854, 823576, 598762, 676580, 540887, 627501, 952792, 676964, 787087, 515675, 910244, 928927, 647069, 909446, 553317, 580330, 998437, 787515, 823946, 869541]",Object400Property4
Object400,Property5,323211,"[642342, 826552, 871955, 797080, 783149, 982885, 697035, 892406, 720229, 951608, 813244, 848858, 747784, 822636, 919630, 625672, 835141, 786339, 643767, 699410]",Object400Property5
Object400,Property6,128564,"[718784, 532905, 733350, 841556, 588012, 613938, 858754, 619583, 588851, 914853, 755640, 711591, 682811, 934330, 792600, 799429, 860444, 780949, 905791, 991717]",Object400Property6
Object401,Property1,303836,"[819334, 824713, 774300, 677661, 734673, 864999, 642405, 940159, 548241, 747089, 720166, 886326, 930072, 858485, 991313, 756028, 787508, 779464, 831389, 836435]",Object401Property1
Object401,Property2,251080,"[569307, 662291, 785678, 750082, 858259, 978923, 847201, 592633, 801809, 950518, 855774, 941918, 504172, 907303, 881214, 649832, 696971, 942783, 947455, 646246]",Object401Property2
Object401,Property3,213876,"[793798, 748965, 962964, 683032, 601916, 741618, 668974, 627953, 717990, 557379, 567596, 975618, 582214, 574404, 851134, 758250, 851845, 842492, 574016, 530937]",Object401Property3
Object401,Property4,291632,"[569361, 760150, 581116, 664867, 603655, 673081, 952921, 944970, 984863, 996906, 749693, 591636, 571520, 823575, 641475, 741762, 938653, 607334, 638215, 569757]",Object401Property4
Object401,Property5,481801,"[734378, 955651, 798088, 986561, 748984, 526995, 621190, 898033, 714516, 934625, 871783, 776328, 808133, 954897, 679065, 946996, 555884, 572437, 951333, 676649]",Object401Property5
Object401,Property6,185239,"[650602, 965324, 731638, 572528, 601995, 924923, 660218, 557145, 631598, 847505, 807500, 576449, 533238, 676197, 629622, 572442, 601760, 598287, 852738, 500025]",Object401Property6
Object402,Property1,499152,"[929477, 817751, 732023, 936885, 743390, 807134, 971776, 992950, 559467, 813385, 751842, 972669, 662283, 891423, 884979, 800319, 740136, 813027, 807079, 930755]",Object402Property1
Object402,Property2,219245,"[844192, 783842, 849676, 882295, 797366, 561795, 962842, 553328, 787920, 924605, 734123, 911981, 849181, 956965, 719926, 684126, 672697, 991097, 654027, 811775]",Object402Property2
Object402,Property3,103490,"[811095, 940572, 917259, 513051, 763807, 553793, 722881, 617517, 545055, 801249, 923179, 530193, 628269, 773922, 666734, 720943, 846384, 793456, 753082, 807842]",Object402Property3
Object402,Property4,470476,"[850241, 543991, 571647, 679102, 935592, 624967, 561726, 753950, 797439, 778560, 549232, 622258, 727306, 785239, 780536, 630666, 800202, 972092, 816526, 694371]",Object402Property4
Object402,Property5,201793,"[507346, 908933, 739517, 779095, 553524, 504813, 786214, 712889, 885259, 847563, 588267, 606618, 905112, 819793, 878201, 508218, 511516, 562992, 773331, 807645]",Object402Property5
Object402,Property6,379002,"[505127, 667190, 704666, 868368, 888200, 655102, 997729, 740767, 781889, 509420, 752913, 807475, 707778, 561318, 895735, 682778, 710980, 557393, 547872, 647352]",Object402Property6
Object403,Property1,167148,"[745964, 816904, 868341, 758839, 770451, 769090, 776871, 955130, 550978, 848328, 746462, 969582, 727865, 501372, 695079, 737813, 697096, 809058, 918564, 561726]",Object403Property1
Object403,Property2,427272,"[696545, 660257, 504801, 728034, 868089, 976048, 611417, 589065, 822886, 589916, 536043, 628331, 516921, 942646, 878469, 707691, 690892, 809029, 931785, 543095]",Object403Property2
Object403,Property3,485548,"[701907, 893730, 970497, 937390, 709581, 712907, 605667, 726336, 723470, 892432, 922046, 962162, 802372, 584433, 906426, 729336, 628967, 730098, 884388, 787314]",Object403Property3
Object403,Property4,485103,"[717579, 561492, 827093, 660388, 684063, 667832, 856023, 627639, 819085, 945189, 779027, 961502, 512150, 862153, 835242, 504765, 981521, 666589, 757859, 744016]",Object403Property4
Object403,Property5,314184,"[903017, 845091, 974664, 710686, 502154, 648287, 965967, 919264, 662353, 846543, 926279, 904900, 659816, 894990, 651470, 888366, 744689, 896148, 703055, 863397]",Object403Property5
Object403,Property6,168902,"[780259, 826630, 829514, 852291, 790771, 828620, 887072, 719298, 528450, 676977, 727895, 977785, 842564, 751541, 772953, 562747, 861062, 801193, 674827, 982732]",Object403Property6
Object404,Property1,497772,"[666021, 587558, 857101, 515070, 927967, 670995, 825228, 723998, 650435, 665848, 762663, 562620, 582327, 640590, 532552, 926086, 826412, 594652, 571792, 961826]",Object404Property1
Object404,Property2,401756,"[886801, 606900, 821729, 793940, 810952, 912365, 577353, 998704, 520152, 923635, 894114, 725154, 662309, 813025, 662474, 521342, 526128, 644140, 997805, 806462]",Object404Property2
Object404,Property3,352678,"[728777, 664798, 699912, 682122, 958536, 974485, 651985, 702636, 597730, 640015, 849973, 710550, 891599, 704437, 750416, 754154, 818300, 818916, 698415, 984008]",Object404Property3
Object404,Property4,198597,"[767819, 805684, 939044, 515660, 968543, 934367, 524769, 858472, 913314, 912198, 815432, 520071, 715138, 958161, 569642, 744085, 997367, 784051, 912255, 799127]",Object404Property4
Object404,Property5,385401,"[984431, 545377, 521831, 819279, 671719, 884212, 883778, 564493, 912523, 959911, 860862, 760190, 813281, 676528, 980804, 968592, 841194, 607552, 640359, 736342]",Object404Property5
Object404,Property6,415127,"[766330, 674113, 982880, 980230, 737839, 755749, 593748, 738567, 766136, 791778, 595760, 727371, 885922, 641555, 770153, 598249, 798953, 698332, 517919, 610825]",Object404Property6
Object405,Property1,475011,"[851555, 889060, 758969, 997492, 722403, 998154, 786960, 871150, 778383, 510231, 676163, 580238, 833853, 977798, 931605, 542337, 620115, 783298, 745816, 867324]",Object405Property1
Object405,Property2,131261,"[661475, 558709, 532374, 887162, 992727, 994249, 947043, 541701, 889500, 831783, 705140, 683292, 997276, 565749, 986302, 787120, 639733, 915315, 720138, 740092]",Object405Property2
Object405,Property3,433118,"[770884, 672787, 509903, 828299, 872228, 972650, 644077, 997600, 751671, 648694, 822567, 979488, 895211, 817557, 804734, 872091, 645891, 897637, 896470, 775870]",Object405Property3
Object405,Property4,241019,"[598388, 940026, 558308, 984607, 991542, 648107, 828569, 711155, 986954, 684385, 523961, 892271, 537380, 684667, 597126, 683080, 688624, 543935, 782649, 532282]",Object405Property4
Object405,Property5,244163,"[883734, 836681, 892541, 589136, 954921, 888330, 988042, 793118, 990043, 754922, 986979, 954925, 787556, 887468, 581979, 838054, 904748, 531459, 623873, 522185]",Object405Property5
Object405,Property6,247243,"[901030, 954923, 975101, 612003, 721788, 715434, 869702, 841610, 838810, 671404, 998128, 588830, 567235, 719594, 799065, 852225, 888845, 991580, 700114, 943005]",Object405Property6
Object406,Property1,162912,"[878599, 746481, 565016, 931883, 949847, 915540, 735154, 772787, 950815, 836913, 588933, 935245, 524380, 853832, 564399, 741842, 544034, 643479, 903156, 543854]",Object406Property1
Object406,Property2,354264,"[813714, 608503, 743420, 554463, 907866, 533113, 666937, 515319, 724793, 560333, 918697, 501551, 941563, 529793, 560689, 738458, 946184, 936445, 910772, 969762]",Object406Property2
Object406,Property3,188270,"[778439, 904583, 614899, 659624, 952961, 596752, 573262, 700379, 927543, 890004, 965036, 748503, 864634, 826041, 938879, 942734, 920387, 994512, 873607, 534744]",Object406Property3
Object406,Property4,223018,"[717983, 764578, 777430, 524208, 517037, 551775, 830316, 588205, 646902, 762742, 646884, 915226, 890543, 827261, 911450, 572446, 668481, 695162, 669733, 735112]",Object406Property4
Object406,Property5,488771,"[918497, 548764, 950124, 887911, 549196, 920675, 653587, 855571, 572600, 548109, 999563, 903822, 605776, 744908, 731026, 699595, 601606, 517299, 661790, 538670]",Object406Property5
Object406,Property6,259217,"[972109, 760797, 699303, 584957, 627786, 718378, 512540, 644680, 597650, 754841, 571030, 848178, 568340, 866978, 669428, 736930, 682454, 741326, 883718, 553071]",Object406Property6
Object407,Property1,456082,"[857885, 624372, 834769, 575078, 581443, 881144, 846988, 607843, 622180, 678127, 691067, 902758, 625355, 942127, 916179, 986323, 632662, 564611, 877728, 597028]",Object407Property1
Object407,Property2,365937,"[614257, 948006, 759322, 840519, 689666, 617696, 606288, 775719, 742798, 770556, 760594, 843057, 688449, 893984, 613132, 758776, 989402, 541138, 895773, 775480]",Object407Property2
Object407,Property3,471964,"[947263, 750899, 524731, 642344, 576308, 841402, 813000, 774753, 626006, 574794, 725375, 725761, 970692, 554466, 653860, 881792, 677949, 601904, 589540, 915279]",Object407Property3
Object407,Property4,291547,"[787095, 825658, 799466, 961591, 743221, 680013, 599479, 627134, 545999, 901836, 990076, 594455, 933721, 697058, 558729, 871034, 636687, 728575, 800774, 940795]",Object407Property4
Object407,Property5,316963,"[730469, 566800, 732373, 838216, 692710, 920084, 869946, 715190, 869163, 543439, 734919, 557229, 997182, 626831, 805930, 615897, 663466, 560484, 764306, 942095]",Object407Property5
Object407,Property6,198410,"[598879, 808791, 619972, 705105, 903192, 932973, 952118, 588054, 988342, 964231, 946958, 910965, 590903, 685472, 944908, 727769, 786818, 526182, 948774, 659475]",Object407Property6
Object408,Property1,312017,"[900635, 956322, 682282, 666252, 565289, 649107, 719523, 634330, 544398, 509453, 993243, 500956, 552167, 611059, 757678, 862311, 746971, 740086, 985118, 895396]",Object408Property1
Object408,Property2,113632,"[658379, 665299, 584214, 775248, 788809, 735880, 658397, 998139, 650922, 535753, 737856, 902787, 843328, 800430, 915244, 893617, 846833, 973641, 784064, 813332]",Object408Property2
Object408,Property3,425246,"[562174, 918627, 811723, 696812, 677759, 770837, 605103, 850148, 701821, 726936, 592608, 567476, 998327, 858797, 754125, 530657, 712762, 810612, 900823, 664236]",Object408Property3
Object408,Property4,278286,"[679893, 925638, 864974, 924196, 589092, 923931, 620098, 676593, 732366, 862580, 775886, 866017, 715480, 878821, 982277, 631955, 834520, 822119, 686352, 560420]",Object408Property4
Object408,Property5,244991,"[542802, 964926, 881824, 918868, 568910, 831391, 673783, 983502, 725803, 675652, 782559, 577768, 966183, 695330, 973761, 540677, 890814, 908810, 508470, 899377]",Object408Property5
Object408,Property6,495545,"[783375, 914094, 958771, 585647, 775860, 830201, 887281, 746235, 695420, 948691, 619374, 997862, 524923, 651430, 991633, 786972, 963472, 912444, 800075, 827208]",Object408Property6
Object409,Property1,349231,"[545752, 882011, 819581, 805379, 931059, 569011, 551890, 937341, 870382, 932741, 885111, 537806, 670562, 750331, 650952, 833306, 630350, 604496, 642024, 908217]",Object409Property1
Object409,Property2,352396,"[887884, 770816, 860802, 538465, 947519, 746759, 622673, 522606, 987063, 816713, 666919, 657528, 726026, 826675, 992205, 674017, 906629, 790218, 776241, 912284]",Object409Property2
Object409,Property3,216593,"[631828, 610037, 765753, 957682, 645646, 982724, 685253, 541896, 934394, 817590, 891829, 903736, 676758, 970601, 831541, 774589, 839759, 802673, 863348, 871417]",Object409Property3
Object409,Property4,325254,"[902109, 533812, 520671, 951928, 770002, 617480, 620156, 568901, 684020, 752343, 678424, 821523, 810174, 815825, 913190, 744562, 981064, 983881, 916238, 705625]",Object409Property4
Object409,Property5,401586,"[717824, 895374, 965681, 542490, 523296, 693616, 835025, 855522, 772567, 799095, 810439, 664295, 693011, 650529, 789218, 933843, 533521, 895619, 684238, 744331]",Object409Property5
Object409,Property6,373448,"[637438, 775464, 682095, 513502, 571579, 645817, 818148, 535512, 682379, 793153, 587184, 879585, 706904, 977696, 880523, 572991, 843064, 827218, 812388, 621166]",Object409Property6
Object410,Property1,222951,"[709602, 553190, 981347, 665872, 620546, 927465, 985078, 968955, 915691, 574522, 970338, 973980, 985306, 682043, 554058, 530203, 626913, 820228, 793208, 810268]",Object410Property1
Object410,Property2,247810,"[586220, 792970, 770034, 791838, 987392, 961827, 626055, 914844, 933235, 665912, 621056, 731154, 797467, 560664, 945270, 679102, 879599, 679263, 520583, 962835]",Object410Property2
Object410,Property3,469125,"[589307, 928169, 950361, 987071, 530884, 732330, 696124, 773591, 742442, 746669, 980840, 911457, 704454, 848147, 590070, 569480, 726606, 908051, 751641, 813069]",Object410Property3
Object410,Property4,324509,"[624705, 875556, 762715, 830091, 919383, 866958, 566545, 574561, 692708, 641454, 766421, 990388, 645681, 830892, 886652, 584380, 827979, 602319, 740628, 769218]",Object410Property4
Object410,Property5,282333,"[803574, 920701, 763586, 682740, 703502, 538402, 742065, 707341, 902180, 866623, 594428, 624174, 572368, 941255, 595983, 714212, 705156, 846309, 609802, 707312]",Object410Property5
Object410,Property6,400042,"[770838, 956018, 939632, 741739, 557299, 767075, 818328, 549303, 829505, 901343, 676137, 983886, 586956, 621093, 690538, 670850, 505558, 804946, 562269, 563740]",Object410Property6
Object411,Property1,339118,"[951943, 602380, 512201, 926790, 656755, 732561, 814114, 676443, 863225, 935431, 906694, 501454, 544502, 698006, 589520, 802780, 841378, 808787, 793351, 898258]",Object411Property1
Object411,Property2,286415,"[806874, 600064, 627494, 808265, 748419, 787841, 800919, 589089, 820749, 725762, 767973, 697142, 829927, 599502, 805703, 867092, 839944, 813799, 566734, 652061]",Object411Property2
Object411,Property3,217427,"[909998, 562446, 547541, 966927, 531620, 670140, 516166, 755861, 805824, 702730, 904073, 748804, 976508, 970234, 862217, 857513, 925809, 991346, 657701, 757048]",Object411Property3
Object411,Property4,481557,"[807724, 549029, 839940, 929620, 564136, 841690, 640324, 996684, 705587, 626356, 901883, 591730, 625374, 756647, 881284, 905742, 853978, 581371, 942060, 614055]",Object411Property4
Object411,Property5,190438,"[896749, 767298, 883473, 886838, 924032, 568598, 752158, 648595, 795543, 934312, 985117, 889909, 856583, 917635, 936429, 900737, 706206, 997653, 812002, 784592]",Object411Property5
Object411,Property6,233846,"[625277, 863291, 626689, 879625, 783047, 530854, 802257, 843575, 765000, 817986, 968597, 525521, 501515, 918486, 690812, 540018, 532174, 737701, 893704, 641034]",Object411Property6
Object412,Property1,183173,"[621254, 607728, 618658, 859701, 854240, 922865, 716402, 652419, 505075, 836008, 511039, 506998, 820728, 687872, 784701, 708576, 627482, 723825, 664064, 705031]",Object412Property1
Object412,Property2,204838,"[528060, 957773, 927322, 601453, 893199, 895730, 742278, 971869, 551504, 672064, 916927, 916694, 618251, 812996, 784172, 781824, 761050, 676257, 561471, 803177]",Object412Property2
Object412,Property3,432672,"[721452, 503244, 871264, 670773, 894574, 868372, 873468, 682325, 827184, 517358, 672115, 688866, 914355, 631611, 807008, 856973, 982745, 541579, 752356, 577043]",Object412Property3
Object412,Property4,354310,"[709450, 975434, 811697, 841567, 846603, 762649, 841233, 797686, 614500, 507854, 803922, 919380, 988286, 766525, 644452, 590594, 842797, 565234, 814834, 574597]",Object412Property4
Object412,Property5,219391,"[737087, 826960, 643165, 672474, 669655, 847963, 641675, 648865, 920792, 825965, 724396, 786681, 543694, 990686, 587361, 703426, 534538, 688879, 776263, 863030]",Object412Property5
Object412,Property6,289442,"[853625, 819011, 719704, 608344, 802466, 787724, 944347, 805379, 859637, 895328, 769138, 923604, 560176, 874537, 819325, 966502, 558808, 750540, 620857, 832299]",Object412Property6
Object413,Property1,428659,"[823382, 902681, 793875, 952902, 575278, 682926, 869121, 516764, 780741, 650806, 723320, 566317, 968340, 568372, 715498, 732431, 841516, 862345, 735038, 935871]",Object413Property1
Object413,Property2,274629,"[557884, 575164, 978927, 939211, 729899, 612922, 965741, 778391, 655417, 565395, 669357, 755797, 739398, 786423, 778439, 841652, 899355, 637172, 518800, 914728]",Object413Property2
Object413,Property3,454908,"[804843, 789266, 684162, 931645, 846578, 920347, 693890, 586824, 794786, 663772, 696262, 767000, 722233, 533687, 797711, 781444, 804767, 792662, 972002, 582505]",Object413Property3
Object413,Property4,383247,"[896547, 782640, 774123, 572443, 583429, 786090, 739773, 900999, 536335, 706456, 599451, 676692, 915430, 984503, 588892, 561867, 933282, 823157, 937088, 895525]",Object413Property4
Object413,Property5,185023,"[698976, 858815, 675122, 949528, 584958, 843844, 988560, 881972, 757938, 562501, 863011, 868304, 699030, 508018, 658427, 683442, 791594, 674970, 746054, 780614]",Object413Property5
Object413,Property6,432879,"[569374, 619157, 781731, 936450, 953269, 869476, 552143, 954004, 636940, 993726, 617474, 779445, 681657, 960106, 821785, 646044, 989132, 887217, 683099, 644879]",Object413Property6
Object414,Property1,389506,"[659637, 820055, 751056, 839838, 929589, 749710, 993062, 513658, 984151, 782276, 512355, 907013, 800514, 888990, 698432, 854175, 907673, 731387, 846082, 973586]",Object414Property1
Object414,Property2,437016,"[832204, 908130, 840202, 983691, 849246, 602032, 739138, 627342, 757997, 708792, 737946, 784587, 644288, 502974, 577198, 760704, 748577, 594662, 684640, 535327]",Object414Property2
Object414,Property3,330155,"[602832, 552109, 959402, 508148, 573251, 676430, 952916, 721380, 537112, 828074, 638881, 902228, 989625, 880330, 905171, 703022, 531750, 500812, 614595, 863190]",Object414Property3
Object414,Property4,203584,"[873855, 560598, 778768, 762184, 746680, 763815, 535576, 677388, 572955, 525813, 965037, 702074, 746276, 617727, 699790, 698169, 706178, 538953, 780622, 655199]",Object414Property4
Object414,Property5,166053,"[742755, 572410, 792515, 618268, 622945, 934542, 745242, 610009, 598919, 863111, 901381, 559189, 522166, 795900, 515322, 698004, 857667, 911017, 702890, 578188]",Object414Property5
Object414,Property6,357602,"[808941, 602150, 740023, 824213, 777563, 754011, 561541, 798904, 802100, 717927, 637955, 921096, 947273, 735898, 627652, 513615, 942932, 998046, 828634, 655506]",Object414Property6
Object415,Property1,247996,"[824599, 999555, 869505, 949309, 977100, 853088, 608155, 983443, 748015, 848052, 896322, 708112, 669299, 556894, 694809, 819923, 529977, 527686, 712326, 615535]",Object415Property1
Object415,Property2,470761,"[712826, 771981, 813657, 644323, 793813, 653696, 895476, 614919, 548893, 566077, 628917, 512824, 953495, 695535, 890715, 558520, 538281, 918369, 832316, 561484]",Object415Property2
Object415,Property3,487035,"[828841, 514029, 613671, 685867, 564895, 821481, 818756, 873306, 564523, 893694, 852843, 694908, 836473, 821251, 908289, 743542, 527138, 878297, 647983, 579930]",Object415Property3
Object415,Property4,179307,"[953722, 571113, 729230, 888579, 535125, 527323, 737466, 673342, 873580, 683950, 711494, 929277, 567637, 747101, 535262, 617707, 741492, 733723, 999541, 687124]",Object415Property4
Object415,Property5,141450,"[564585, 719251, 758327, 690131, 648549, 615798, 730367, 911570, 972440, 908407, 908065, 820170, 723100, 649670, 568365, 904995, 968401, 531419, 694011, 891673]",Object415Property5
Object415,Property6,324737,"[821142, 995791, 782984, 864851, 907273, 669215, 530269, 760436, 874263, 929053, 722610, 919531, 818288, 654142, 660766, 675222, 603325, 883029, 613997, 768594]",Object415Property6
Object416,Property1,489741,"[647081, 624212, 712438, 823756, 528784, 716534, 545910, 874211, 816259, 871133, 755364, 769666, 766159, 847211, 991632, 939176, 679125, 923863, 778564, 959463]",Object416Property1
Object416,Property2,428531,"[847847, 797299, 589439, 655965, 695875, 596453, 656837, 649797, 876159, 856624, 640289, 994905, 898368, 814496, 850213, 883558, 560110, 734973, 503969, 713275]",Object416Property2
Object416,Property3,115602,"[821005, 673480, 825858, 655386, 762403, 729101, 513325, 714245, 895909, 915170, 808104, 896547, 604803, 650890, 733226, 868885, 707598, 770720, 672556, 855667]",Object416Property3
Object416,Property4,124471,"[886381, 682606, 983411, 574906, 640829, 901649, 985517, 885518, 557624, 686873, 889916, 934441, 761941, 581410, 619749, 926039, 939083, 943693, 811608, 946155]",Object416Property4
Object416,Property5,381864,"[635190, 672541, 836781, 732193, 811745, 706122, 663755, 612397, 537141, 707793, 652834, 853090, 701113, 914584, 575494, 533812, 757400, 763509, 751219, 855575]",Object416Property5
Object416,Property6,329296,"[711083, 766673, 601650, 766562, 925835, 877559, 876327, 512826, 856501, 889141, 665861, 616629, 959312, 932324, 839049, 891851, 681991, 956984, 595532, 669888]",Object416Property6
Object417,Property1,471115,"[949915, 559158, 947054, 957245, 659358, 704802, 848517, 658734, 560500, 756539, 852898, 574669, 839441, 773227, 691607, 552829, 506590, 515414, 643348, 613366]",Object417Property1
Object417,Property2,236236,"[945314, 773868, 577788, 592919, 847018, 978041, 521301, 750996, 899980, 540218, 974454, 734633, 879867, 700000, 905409, 783415, 512291, 801879, 767828, 740377]",Object417Property2
Object417,Property3,494440,"[807970, 907433, 721056, 666931, 776812, 598819, 700570, 727733, 986929, 558389, 718900, 933231, 660881, 691495, 749501, 677537, 646673, 666233, 509925, 902138]",Object417Property3
Object417,Property4,110829,"[876647, 692389, 965988, 848475, 580037, 579224, 967040, 774950, 945326, 714397, 750481, 910116, 993780, 719406, 835870, 970436, 793801, 823335, 874093, 536781]",Object417Property4
Object417,Property5,274642,"[828113, 914882, 900560, 876258, 649710, 928998, 934460, 983288, 591419, 969266, 533684, 935717, 647239, 543839, 821549, 786569, 753513, 826026, 669149, 965573]",Object417Property5
Object417,Property6,204919,"[655298, 825270, 705676, 500778, 731012, 646472, 880422, 812357, 753528, 594294, 566264, 674376, 849109, 881204, 926261, 929963, 705868, 724290, 816202, 862875]",Object417Property6
Object418,Property1,384849,"[530491, 645876, 564218, 652589, 995056, 643558, 540570, 648306, 901526, 878089, 725191, 779628, 741661, 523720, 791943, 681041, 892677, 652227, 829775, 640660]",Object418Property1
Object418,Property2,441538,"[523975, 967269, 958947, 865343, 852160, 521368, 955746, 544585, 586642, 867624, 500787, 522125, 808943, 592766, 746583, 730261, 925167, 751049, 887522, 635362]",Object418Property2
Object418,Property3,149920,"[922501, 699292, 911233, 719684, 557100, 714172, 981995, 835548, 688460, 697506, 867143, 910721, 507267, 778212, 630395, 671057, 580655, 860055, 983516, 890235]",Object418Property3
Object418,Property4,246931,"[613090, 896875, 644948, 688463, 720721, 892056, 651709, 632410, 815434, 635883, 709663, 879135, 844882, 555217, 522766, 534370, 510049, 875878, 802904, 862040]",Object418Property4
Object418,Property5,139073,"[876586, 950335, 916678, 874273, 926147, 610192, 762437, 847004, 587329, 819689, 738369, 995715, 590291, 813974, 734462, 850123, 722550, 882427, 531863, 776866]",Object418Property5
Object418,Property6,114764,"[831603, 750160, 602205, 774566, 692235, 742105, 551587, 541513, 721506, 932661, 561926, 875207, 751544, 808364, 738872, 707774, 729338, 658273, 660873, 643715]",Object418Property6
Object419,Property1,254576,"[921610, 659369, 710486, 664029, 544830, 605218, 711639, 825576, 851024, 542170, 952931, 788320, 695655, 992443, 592457, 532701, 556485, 571544, 526853, 857923]",Object419Property1
Object419,Property2,288992,"[912750, 515178, 559237, 730374, 667056, 573257, 952613, 590313, 833863, 702746, 879736, 940422, 722948, 931823, 951276, 785969, 986323, 565023, 662587, 837692]",Object419Property2
Object419,Property3,232840,"[957151, 622830, 607177, 874801, 650760, 909590, 694111, 922654, 565066, 968099, 509450, 933086, 541130, 984117, 827356, 876846, 861141, 551592, 643831, 922041]",Object419Property3
Object419,Property4,318579,"[853887, 887274, 613777, 999979, 958582, 811490, 641698, 659579, 592835, 504214, 976938, 674695, 951705, 932383, 550946, 517334, 678580, 807643, 674827, 554568]",Object419Property4
Object419,Property5,197400,"[957156, 732750, 531580, 797899, 681305, 715066, 999399, 889442, 752323, 577745, 759986, 861304, 752697, 823066, 976116, 647046, 857659, 531187, 940581, 690187]",Object419Property5
Object419,Property6,111269,"[912345, 709834, 828704, 899825, 809699, 658813, 743123, 989594, 912161, 869709, 692189, 800871, 937988, 956330, 862559, 504116, 590885, 864567, 934845, 944877]",Object419Property6
Object420,Property1,473940,"[930386, 795091, 718825, 962047, 624533, 946096, 697301, 755354, 645190, 675432, 974124, 998303, 688233, 863727, 672696, 991659, 822491, 902447, 527485, 749368]",Object420Property1
Object420,Property2,383132,"[664548, 503393, 942821, 677739, 770036, 907159, 842150, 817779, 608432, 986245, 941020, 763516, 776119, 840643, 741831, 580287, 832906, 672133, 963486, 971079]",Object420Property2
Object420,Property3,113902,"[736741, 887811, 611596, 903176, 700155, 634873, 974615, 953123, 641937, 581040, 552438, 972976, 596722, 578683, 643567, 917581, 811283, 614837, 872230, 976004]",Object420Property3
Object420,Property4,172017,"[982890, 794736, 884000, 859709, 927896, 975569, 927924, 520081, 845421, 850302, 854639, 771696, 553646, 649308, 886354, 629960, 542000, 765689, 811007, 697105]",Object420Property4
Object420,Property5,439909,"[770414, 594124, 729797, 904077, 527002, 747439, 566463, 700778, 504530, 814082, 516388, 794611, 900052, 848646, 770723, 817848, 675989, 604626, 623960, 645211]",Object420Property5
Object420,Property6,139520,"[738943, 923941, 726592, 672413, 921256, 854679, 573789, 803299, 989775, 567366, 614703, 633651, 750612, 584817, 711834, 845980, 620707, 691822, 509651, 893819]",Object420Property6
Object421,Property1,295402,"[855979, 504581, 634935, 972853, 830785, 880875, 954172, 522238, 711618, 929428, 538829, 868917, 714163, 842553, 569645, 705666, 536961, 968166, 516247, 637510]",Object421Property1
