ID,Object,Property,Value,Source,ObjectProperty
0.0,Object944,Property4,272046,Source2,Object944Property4
0.0,Object945,Property1,489800,Source2,Object945Property1
0.0,Object945,Property4,420213,Source2,Object945Property4
0.0,Object946,Property1,463386,Source2,Object946Property1
0.0,Object946,Property4,435486,Source2,Object946Property4
0.0,Object947,Property1,217350,Source2,Object947Property1
0.0,Object947,Property4,102482,Source2,Object947Property4
0.0,Object948,Property1,142873,Source2,Object948Property1
0.0,Object948,Property4,388714,Source2,Object948Property4
0.0,Object949,Property1,366890,Source2,Object949Property1
0.0,Object949,Property4,172102,Source2,Object949Property4
0.0,Object950,Property1,395373,Source2,Object950Property1
0.0,Object950,Property4,256702,Source2,Object950Property4
0.0,Object951,Property1,276915,Source2,Object951Property1
0.0,Object951,Property4,370544,Source2,Object951Property4
0.0,Object952,Property1,218406,Source2,Object952Property1
0.0,Object952,Property4,108741,Source2,Object952Property4
0.0,Object953,Property1,337083,Source2,Object953Property1
0.0,Object953,Property4,367364,Source2,Object953Property4
0.0,Object954,Property1,356747,Source2,Object954Property1
0.0,Object954,Property4,489438,Source2,Object954Property4
0.0,Object955,Property1,465158,Source2,Object955Property1
0.0,Object955,Property4,346089,Source2,Object955Property4
0.0,Object956,Property1,113382,Source2,Object956Property1
0.0,Object956,Property4,273501,Source2,Object956Property4
0.0,Object957,Property1,468269,Source2,Object957Property1
0.0,Object957,Property4,244260,Source2,Object957Property4
0.0,Object958,Property1,130640,Source2,Object958Property1
0.0,Object958,Property4,159718,Source2,Object958Property4
0.0,Object959,Property1,388873,Source2,Object959Property1
0.0,Object959,Property4,477688,Source2,Object959Property4
0.0,Object960,Property1,456256,Source2,Object960Property1
0.0,Object960,Property4,154609,Source2,Object960Property4
0.0,Object961,Property1,286642,Source2,Object961Property1
0.0,Object961,Property4,369403,Source2,Object961Property4
0.0,Object962,Property1,263745,Source2,Object962Property1
0.0,Object962,Property4,441659,Source2,Object962Property4
0.0,Object963,Property1,397223,Source2,Object963Property1
0.0,Object963,Property4,362396,Source2,Object963Property4
0.0,Object964,Property1,399850,Source2,Object964Property1
0.0,Object964,Property4,382291,Source2,Object964Property4
0.0,Object965,Property1,369119,Source2,Object965Property1
0.0,Object965,Property4,206468,Source2,Object965Property4
0.0,Object966,Property1,322276,Source2,Object966Property1
0.0,Object966,Property4,385212,Source2,Object966Property4
0.0,Object967,Property1,437850,Source2,Object967Property1
0.0,Object967,Property4,315532,Source2,Object967Property4
0.0,Object968,Property1,456726,Source2,Object968Property1
0.0,Object968,Property4,460218,Source2,Object968Property4
0.0,Object969,Property1,135337,Source2,Object969Property1
0.0,Object969,Property4,291317,Source2,Object969Property4
0.0,Object970,Property1,372092,Source2,Object970Property1
0.0,Object970,Property4,484369,Source2,Object970Property4
0.0,Object971,Property1,351522,Source2,Object971Property1
0.0,Object971,Property4,158087,Source2,Object971Property4
0.0,Object972,Property1,291029,Source2,Object972Property1
0.0,Object972,Property4,102038,Source2,Object972Property4
0.0,Object973,Property1,150919,Source2,Object973Property1
0.0,Object973,Property4,193774,Source2,Object973Property4
0.0,Object974,Property1,137207,Source2,Object974Property1
0.0,Object974,Property4,438958,Source2,Object974Property4
0.0,Object975,Property1,339760,Source2,Object975Property1
0.0,Object975,Property4,103463,Source2,Object975Property4
0.0,Object976,Property1,164374,Source2,Object976Property1
0.0,Object976,Property4,478243,Source2,Object976Property4
0.0,Object977,Property1,402244,Source2,Object977Property1
0.0,Object977,Property4,213495,Source2,Object977Property4
0.0,Object978,Property1,496371,Source2,Object978Property1
0.0,Object978,Property4,451954,Source2,Object978Property4
0.0,Object979,Property1,300399,Source2,Object979Property1
0.0,Object979,Property4,376846,Source2,Object979Property4
0.0,Object980,Property1,413020,Source2,Object980Property1
0.0,Object980,Property4,114667,Source2,Object980Property4
0.0,Object981,Property1,209742,Source2,Object981Property1
0.0,Object981,Property4,107358,Source2,Object981Property4
0.0,Object982,Property1,426444,Source2,Object982Property1
0.0,Object982,Property4,456136,Source2,Object982Property4
0.0,Object983,Property1,256709,Source2,Object983Property1
0.0,Object983,Property4,477804,Source2,Object983Property4
0.0,Object984,Property1,330743,Source2,Object984Property1
0.0,Object984,Property4,492269,Source2,Object984Property4
0.0,Object985,Property1,145561,Source2,Object985Property1
0.0,Object985,Property4,136933,Source2,Object985Property4
0.0,Object986,Property1,342704,Source2,Object986Property1
0.0,Object986,Property4,106227,Source2,Object986Property4
0.0,Object987,Property1,136691,Source2,Object987Property1
0.0,Object987,Property4,458400,Source2,Object987Property4
0.0,Object988,Property1,496196,Source2,Object988Property1
0.0,Object988,Property4,400441,Source2,Object988Property4
0.0,Object989,Property1,116145,Source2,Object989Property1
0.0,Object989,Property4,418675,Source2,Object989Property4
0.0,Object990,Property1,288873,Source2,Object990Property1
0.0,Object990,Property4,370640,Source2,Object990Property4
0.0,Object991,Property1,349892,Source2,Object991Property1
0.0,Object991,Property4,144526,Source2,Object991Property4
0.0,Object992,Property1,401779,Source2,Object992Property1
0.0,Object992,Property4,353041,Source2,Object992Property4
0.0,Object993,Property1,110154,Source2,Object993Property1
0.0,Object993,Property4,264289,Source2,Object993Property4
0.0,Object994,Property1,174091,Source2,Object994Property1
0.0,Object994,Property4,382350,Source2,Object994Property4
0.0,Object995,Property1,498180,Source2,Object995Property1
0.0,Object995,Property4,150327,Source2,Object995Property4
0.0,Object996,Property1,409948,Source2,Object996Property1
0.0,Object996,Property4,311959,Source2,Object996Property4
0.0,Object997,Property1,281062,Source2,Object997Property1
0.0,Object997,Property4,132149,Source2,Object997Property4
0.0,Object998,Property1,493993,Source2,Object998Property1
0.0,Object998,Property4,396683,Source2,Object998Property4
0.0,Object999,Property1,496537,Source2,Object999Property1
0.0,Object999,Property4,129648,Source2,Object999Property4
0.0,Object1000,Property1,279124,Source2,Object1000Property1
0.0,Object1000,Property4,240072,Source2,Object1000Property4
0.0,Object1,Property1,383351,Source5,Object1Property1
0.0,Object1,Property4,233660,Source5,Object1Property4
0.0,Object2,Property1,433877,Source5,Object2Property1
0.0,Object2,Property4,282565,Source5,Object2Property4
0.0,Object3,Property1,483025,Source5,Object3Property1
0.0,Object3,Property4,213153,Source5,Object3Property4
0.0,Object4,Property1,258138,Source5,Object4Property1
0.0,Object4,Property4,153577,Source5,Object4Property4
0.0,Object5,Property1,174656,Source5,Object5Property1
0.0,Object5,Property4,232838,Source5,Object5Property4
0.0,Object6,Property1,440568,Source5,Object6Property1
0.0,Object6,Property4,343119,Source5,Object6Property4
0.0,Object7,Property1,153950,Source5,Object7Property1
0.0,Object7,Property4,315053,Source5,Object7Property4
0.0,Object8,Property1,105299,Source5,Object8Property1
0.0,Object8,Property4,478788,Source5,Object8Property4
0.0,Object9,Property1,231203,Source5,Object9Property1
0.0,Object9,Property4,420099,Source5,Object9Property4
0.0,Object10,Property1,335406,Source5,Object10Property1
0.0,Object10,Property4,196391,Source5,Object10Property4
0.0,Object11,Property1,261863,Source5,Object11Property1
0.0,Object11,Property4,157875,Source5,Object11Property4
0.0,Object12,Property1,369121,Source5,Object12Property1
0.0,Object12,Property4,389322,Source5,Object12Property4
0.0,Object13,Property1,409720,Source5,Object13Property1
0.0,Object13,Property4,178815,Source5,Object13Property4
0.0,Object14,Property1,250632,Source5,Object14Property1
0.0,Object14,Property4,114805,Source5,Object14Property4
0.0,Object15,Property1,413091,Source5,Object15Property1
0.0,Object15,Property4,215385,Source5,Object15Property4
0.0,Object16,Property1,112620,Source5,Object16Property1
0.0,Object16,Property4,379924,Source5,Object16Property4
0.0,Object17,Property1,261960,Source5,Object17Property1
0.0,Object17,Property4,407427,Source5,Object17Property4
0.0,Object18,Property1,427892,Source5,Object18Property1
0.0,Object18,Property4,448579,Source5,Object18Property4
0.0,Object19,Property1,370415,Source5,Object19Property1
0.0,Object19,Property4,276045,Source5,Object19Property4
0.0,Object20,Property1,139659,Source5,Object20Property1
0.0,Object20,Property4,135826,Source5,Object20Property4
0.0,Object21,Property1,224732,Source5,Object21Property1
0.0,Object21,Property4,276765,Source5,Object21Property4
0.0,Object22,Property1,334598,Source5,Object22Property1
0.0,Object22,Property4,306070,Source5,Object22Property4
0.0,Object23,Property1,134990,Source5,Object23Property1
0.0,Object23,Property4,352020,Source5,Object23Property4
0.0,Object24,Property1,237072,Source5,Object24Property1
0.0,Object24,Property4,136360,Source5,Object24Property4
0.0,Object25,Property1,381617,Source5,Object25Property1
0.0,Object25,Property4,458885,Source5,Object25Property4
0.0,Object26,Property1,222329,Source5,Object26Property1
0.0,Object26,Property4,234173,Source5,Object26Property4
0.0,Object27,Property1,365019,Source5,Object27Property1
0.0,Object27,Property4,192097,Source5,Object27Property4
0.0,Object28,Property1,434762,Source5,Object28Property1
0.0,Object28,Property4,200446,Source5,Object28Property4
0.0,Object29,Property1,226236,Source5,Object29Property1
0.0,Object29,Property4,321116,Source5,Object29Property4
0.0,Object30,Property1,402165,Source5,Object30Property1
0.0,Object30,Property4,263113,Source5,Object30Property4
0.0,Object31,Property1,475893,Source5,Object31Property1
0.0,Object31,Property4,289570,Source5,Object31Property4
0.0,Object32,Property1,394964,Source5,Object32Property1
0.0,Object32,Property4,418133,Source5,Object32Property4
0.0,Object33,Property1,167212,Source5,Object33Property1
0.0,Object33,Property4,106291,Source5,Object33Property4
0.0,Object34,Property1,432598,Source5,Object34Property1
0.0,Object34,Property4,238984,Source5,Object34Property4
0.0,Object35,Property1,214739,Source5,Object35Property1
0.0,Object35,Property4,378480,Source5,Object35Property4
0.0,Object36,Property1,207766,Source5,Object36Property1
0.0,Object36,Property4,475523,Source5,Object36Property4
0.0,Object37,Property1,177595,Source5,Object37Property1
0.0,Object37,Property4,344096,Source5,Object37Property4
0.0,Object38,Property1,231404,Source5,Object38Property1
0.0,Object38,Property4,193848,Source5,Object38Property4
0.0,Object39,Property1,305476,Source5,Object39Property1
0.0,Object39,Property4,286705,Source5,Object39Property4
0.0,Object40,Property1,254030,Source5,Object40Property1
0.0,Object40,Property4,489749,Source5,Object40Property4
0.0,Object41,Property1,465275,Source5,Object41Property1
0.0,Object41,Property4,435302,Source5,Object41Property4
0.0,Object42,Property1,377703,Source5,Object42Property1
0.0,Object42,Property4,261396,Source5,Object42Property4
0.0,Object43,Property1,245679,Source5,Object43Property1
0.0,Object43,Property4,174769,Source5,Object43Property4
0.0,Object44,Property1,482427,Source5,Object44Property1
0.0,Object44,Property4,461405,Source5,Object44Property4
0.0,Object45,Property1,461843,Source5,Object45Property1
0.0,Object45,Property4,100454,Source5,Object45Property4
0.0,Object46,Property1,364524,Source5,Object46Property1
0.0,Object46,Property4,453176,Source5,Object46Property4
0.0,Object47,Property1,158373,Source5,Object47Property1
0.0,Object47,Property4,374748,Source5,Object47Property4
0.0,Object48,Property1,349630,Source5,Object48Property1
0.0,Object48,Property4,414658,Source5,Object48Property4
0.0,Object49,Property1,293059,Source5,Object49Property1
0.0,Object49,Property4,164190,Source5,Object49Property4
0.0,Object50,Property1,344809,Source5,Object50Property1
0.0,Object50,Property4,450152,Source5,Object50Property4
0.0,Object51,Property1,460420,Source5,Object51Property1
0.0,Object51,Property4,252777,Source5,Object51Property4
0.0,Object52,Property1,137372,Source5,Object52Property1
0.0,Object52,Property4,420990,Source5,Object52Property4
0.0,Object53,Property1,473077,Source5,Object53Property1
0.0,Object53,Property4,123477,Source5,Object53Property4
0.0,Object54,Property1,491685,Source5,Object54Property1
0.0,Object54,Property4,223238,Source5,Object54Property4
0.0,Object55,Property1,466654,Source5,Object55Property1
0.0,Object55,Property4,205638,Source5,Object55Property4
0.0,Object56,Property1,366625,Source5,Object56Property1
0.0,Object56,Property4,235744,Source5,Object56Property4
0.0,Object57,Property1,411669,Source5,Object57Property1
0.0,Object57,Property4,147241,Source5,Object57Property4
0.0,Object58,Property1,223412,Source5,Object58Property1
0.0,Object58,Property4,294634,Source5,Object58Property4
0.0,Object59,Property1,236371,Source5,Object59Property1
0.0,Object59,Property4,292079,Source5,Object59Property4
0.0,Object60,Property1,287687,Source5,Object60Property1
0.0,Object60,Property4,419513,Source5,Object60Property4
0.0,Object61,Property1,203431,Source5,Object61Property1
0.0,Object61,Property4,406470,Source5,Object61Property4
0.0,Object62,Property1,451025,Source5,Object62Property1
0.0,Object62,Property4,134046,Source5,Object62Property4
0.0,Object63,Property1,301080,Source5,Object63Property1
0.0,Object63,Property4,498881,Source5,Object63Property4
0.0,Object64,Property1,186256,Source5,Object64Property1
0.0,Object64,Property4,184563,Source5,Object64Property4
0.0,Object65,Property1,329811,Source5,Object65Property1
0.0,Object65,Property4,400168,Source5,Object65Property4
0.0,Object66,Property1,138332,Source5,Object66Property1
0.0,Object66,Property4,487306,Source5,Object66Property4
0.0,Object67,Property1,213727,Source5,Object67Property1
0.0,Object67,Property4,254818,Source5,Object67Property4
0.0,Object68,Property1,445675,Source5,Object68Property1
0.0,Object68,Property4,352095,Source5,Object68Property4
0.0,Object69,Property1,176326,Source5,Object69Property1
0.0,Object69,Property4,137522,Source5,Object69Property4
0.0,Object70,Property1,155661,Source5,Object70Property1
0.0,Object70,Property4,409167,Source5,Object70Property4
0.0,Object71,Property1,262709,Source5,Object71Property1
0.0,Object71,Property4,300128,Source5,Object71Property4
0.0,Object72,Property1,489359,Source5,Object72Property1
0.0,Object72,Property4,389307,Source5,Object72Property4
0.0,Object73,Property1,478655,Source5,Object73Property1
0.0,Object73,Property4,438633,Source5,Object73Property4
0.0,Object74,Property1,344322,Source5,Object74Property1
0.0,Object74,Property4,472904,Source5,Object74Property4
0.0,Object75,Property1,180623,Source5,Object75Property1
0.0,Object75,Property4,388665,Source5,Object75Property4
0.0,Object76,Property1,187958,Source5,Object76Property1
0.0,Object76,Property4,293278,Source5,Object76Property4
0.0,Object77,Property1,345771,Source5,Object77Property1
0.0,Object77,Property4,397855,Source5,Object77Property4
0.0,Object78,Property1,457265,Source5,Object78Property1
0.0,Object78,Property4,136484,Source5,Object78Property4
0.0,Object79,Property1,226359,Source5,Object79Property1
0.0,Object79,Property4,260761,Source5,Object79Property4
0.0,Object80,Property1,161171,Source5,Object80Property1
0.0,Object80,Property4,326954,Source5,Object80Property4
0.0,Object81,Property1,406518,Source5,Object81Property1
0.0,Object81,Property4,157053,Source5,Object81Property4
0.0,Object82,Property1,298870,Source5,Object82Property1
0.0,Object82,Property4,361650,Source5,Object82Property4
0.0,Object83,Property1,316368,Source5,Object83Property1
0.0,Object83,Property4,435671,Source5,Object83Property4
0.0,Object84,Property1,306902,Source5,Object84Property1
0.0,Object84,Property4,133160,Source5,Object84Property4
0.0,Object85,Property1,197062,Source5,Object85Property1
0.0,Object85,Property4,167432,Source5,Object85Property4
0.0,Object86,Property1,233682,Source5,Object86Property1
0.0,Object86,Property4,263544,Source5,Object86Property4
0.0,Object87,Property1,209278,Source5,Object87Property1
0.0,Object87,Property4,418267,Source5,Object87Property4
0.0,Object88,Property1,337088,Source5,Object88Property1
0.0,Object88,Property4,166230,Source5,Object88Property4
0.0,Object89,Property1,226067,Source5,Object89Property1
0.0,Object89,Property4,352098,Source5,Object89Property4
0.0,Object90,Property1,103022,Source5,Object90Property1
0.0,Object90,Property4,171091,Source5,Object90Property4
0.0,Object91,Property1,417927,Source5,Object91Property1
0.0,Object91,Property4,287617,Source5,Object91Property4
0.0,Object92,Property1,248536,Source5,Object92Property1
0.0,Object92,Property4,399602,Source5,Object92Property4
0.0,Object93,Property1,396007,Source5,Object93Property1
0.0,Object93,Property4,395319,Source5,Object93Property4
0.0,Object94,Property1,365384,Source5,Object94Property1
0.0,Object94,Property4,481165,Source5,Object94Property4
0.0,Object95,Property1,114791,Source5,Object95Property1
0.0,Object95,Property4,259586,Source5,Object95Property4
0.0,Object96,Property1,203295,Source5,Object96Property1
0.0,Object96,Property4,122129,Source5,Object96Property4
0.0,Object97,Property1,158273,Source5,Object97Property1
0.0,Object97,Property4,200986,Source5,Object97Property4
0.0,Object98,Property1,360135,Source5,Object98Property1
0.0,Object98,Property4,496459,Source5,Object98Property4
0.0,Object99,Property1,140924,Source5,Object99Property1
0.0,Object99,Property4,491603,Source5,Object99Property4
0.0,Object100,Property1,133076,Source5,Object100Property1
0.0,Object100,Property4,193304,Source5,Object100Property4
0.0,Object101,Property1,197324,Source5,Object101Property1
0.0,Object101,Property4,240651,Source5,Object101Property4
0.0,Object102,Property1,392543,Source5,Object102Property1
0.0,Object102,Property4,127162,Source5,Object102Property4
0.0,Object103,Property1,211714,Source5,Object103Property1
0.0,Object103,Property4,414321,Source5,Object103Property4
0.0,Object104,Property1,345516,Source5,Object104Property1
0.0,Object104,Property4,364351,Source5,Object104Property4
0.0,Object105,Property1,329464,Source5,Object105Property1
0.0,Object105,Property4,240850,Source5,Object105Property4
0.0,Object106,Property1,261083,Source5,Object106Property1
0.0,Object106,Property4,296660,Source5,Object106Property4
0.0,Object107,Property1,440692,Source5,Object107Property1
0.0,Object107,Property4,300673,Source5,Object107Property4
0.0,Object108,Property1,164293,Source5,Object108Property1
0.0,Object108,Property4,221839,Source5,Object108Property4
0.0,Object109,Property1,353549,Source5,Object109Property1
0.0,Object109,Property4,279105,Source5,Object109Property4
0.0,Object110,Property1,305230,Source5,Object110Property1
0.0,Object110,Property4,464623,Source5,Object110Property4
0.0,Object111,Property1,180320,Source5,Object111Property1
0.0,Object111,Property4,416504,Source5,Object111Property4
0.0,Object112,Property1,376215,Source5,Object112Property1
0.0,Object112,Property4,420804,Source5,Object112Property4
0.0,Object113,Property1,209016,Source5,Object113Property1
0.0,Object113,Property4,355644,Source5,Object113Property4
0.0,Object114,Property1,368325,Source5,Object114Property1
0.0,Object114,Property4,177284,Source5,Object114Property4
0.0,Object115,Property1,246838,Source5,Object115Property1
0.0,Object115,Property4,225072,Source5,Object115Property4
0.0,Object116,Property1,456573,Source5,Object116Property1
0.0,Object116,Property4,457567,Source5,Object116Property4
0.0,Object117,Property1,432672,Source5,Object117Property1
0.0,Object117,Property4,397763,Source5,Object117Property4
0.0,Object118,Property1,328941,Source5,Object118Property1
0.0,Object118,Property4,381165,Source5,Object118Property4
0.0,Object119,Property1,343815,Source5,Object119Property1
0.0,Object119,Property4,481219,Source5,Object119Property4
0.0,Object120,Property1,274688,Source5,Object120Property1
0.0,Object120,Property4,137567,Source5,Object120Property4
0.0,Object121,Property1,202493,Source5,Object121Property1
0.0,Object121,Property4,217064,Source5,Object121Property4
0.0,Object122,Property1,333722,Source5,Object122Property1
0.0,Object122,Property4,211874,Source5,Object122Property4
0.0,Object123,Property1,488789,Source5,Object123Property1
0.0,Object123,Property4,189651,Source5,Object123Property4
0.0,Object124,Property1,401695,Source5,Object124Property1
0.0,Object124,Property4,336481,Source5,Object124Property4
0.0,Object125,Property1,145557,Source5,Object125Property1
0.0,Object125,Property4,225621,Source5,Object125Property4
0.0,Object126,Property1,192680,Source5,Object126Property1
0.0,Object126,Property4,267737,Source5,Object126Property4
0.0,Object127,Property1,117115,Source5,Object127Property1
0.0,Object127,Property4,473428,Source5,Object127Property4
0.0,Object128,Property1,198002,Source5,Object128Property1
0.0,Object128,Property4,440739,Source5,Object128Property4
0.0,Object129,Property1,219256,Source5,Object129Property1
0.0,Object129,Property4,130232,Source5,Object129Property4
0.0,Object130,Property1,165954,Source5,Object130Property1
0.0,Object130,Property4,308390,Source5,Object130Property4
0.0,Object131,Property1,205172,Source5,Object131Property1
0.0,Object131,Property4,382223,Source5,Object131Property4
0.0,Object132,Property1,310557,Source5,Object132Property1
0.0,Object132,Property4,341250,Source5,Object132Property4
0.0,Object133,Property1,236474,Source5,Object133Property1
0.0,Object133,Property4,320888,Source5,Object133Property4
0.0,Object134,Property1,211213,Source5,Object134Property1
0.0,Object134,Property4,391671,Source5,Object134Property4
0.0,Object135,Property1,303710,Source5,Object135Property1
0.0,Object135,Property4,384710,Source5,Object135Property4
0.0,Object136,Property1,308788,Source5,Object136Property1
0.0,Object136,Property4,159144,Source5,Object136Property4
0.0,Object137,Property1,181017,Source5,Object137Property1
0.0,Object137,Property4,289931,Source5,Object137Property4
0.0,Object138,Property1,333133,Source5,Object138Property1
0.0,Object138,Property4,460022,Source5,Object138Property4
0.0,Object139,Property1,140702,Source5,Object139Property1
0.0,Object139,Property4,181725,Source5,Object139Property4
0.0,Object140,Property1,154176,Source5,Object140Property1
0.0,Object140,Property4,348508,Source5,Object140Property4
0.0,Object141,Property1,365026,Source5,Object141Property1
0.0,Object141,Property4,391011,Source5,Object141Property4
0.0,Object142,Property1,195958,Source5,Object142Property1
0.0,Object142,Property4,419564,Source5,Object142Property4
0.0,Object143,Property1,358342,Source5,Object143Property1
0.0,Object143,Property4,183142,Source5,Object143Property4
0.0,Object144,Property1,271446,Source5,Object144Property1
0.0,Object144,Property4,236398,Source5,Object144Property4
0.0,Object145,Property1,305779,Source5,Object145Property1
0.0,Object145,Property4,147621,Source5,Object145Property4
0.0,Object146,Property1,117047,Source5,Object146Property1
0.0,Object146,Property4,338690,Source5,Object146Property4
0.0,Object147,Property1,492145,Source5,Object147Property1
0.0,Object147,Property4,304973,Source5,Object147Property4
0.0,Object148,Property1,303682,Source5,Object148Property1
0.0,Object148,Property4,239692,Source5,Object148Property4
0.0,Object149,Property1,379840,Source5,Object149Property1
0.0,Object149,Property4,305638,Source5,Object149Property4
0.0,Object150,Property1,288022,Source5,Object150Property1
0.0,Object150,Property4,392150,Source5,Object150Property4
0.0,Object151,Property1,201410,Source5,Object151Property1
0.0,Object151,Property4,249796,Source5,Object151Property4
0.0,Object152,Property1,139406,Source5,Object152Property1
0.0,Object152,Property4,342036,Source5,Object152Property4
0.0,Object153,Property1,236544,Source5,Object153Property1
0.0,Object153,Property4,493969,Source5,Object153Property4
0.0,Object154,Property1,260133,Source5,Object154Property1
0.0,Object154,Property4,461821,Source5,Object154Property4
0.0,Object155,Property1,415588,Source5,Object155Property1
0.0,Object155,Property4,160196,Source5,Object155Property4
0.0,Object156,Property1,244228,Source5,Object156Property1
0.0,Object156,Property4,336856,Source5,Object156Property4
0.0,Object157,Property1,260869,Source5,Object157Property1
0.0,Object157,Property4,332750,Source5,Object157Property4
0.0,Object158,Property1,495237,Source5,Object158Property1
0.0,Object158,Property4,116313,Source5,Object158Property4
0.0,Object159,Property1,431446,Source5,Object159Property1
0.0,Object159,Property4,156670,Source5,Object159Property4
0.0,Object160,Property1,252146,Source5,Object160Property1
0.0,Object160,Property4,485536,Source5,Object160Property4
0.0,Object161,Property1,197445,Source5,Object161Property1
0.0,Object161,Property4,487960,Source5,Object161Property4
0.0,Object162,Property1,362139,Source5,Object162Property1
0.0,Object162,Property4,472454,Source5,Object162Property4
0.0,Object163,Property1,295945,Source5,Object163Property1
0.0,Object163,Property4,328643,Source5,Object163Property4
0.0,Object164,Property1,382055,Source5,Object164Property1
0.0,Object164,Property4,438030,Source5,Object164Property4
0.0,Object165,Property1,492798,Source5,Object165Property1
0.0,Object165,Property4,214103,Source5,Object165Property4
0.0,Object166,Property1,469272,Source5,Object166Property1
0.0,Object166,Property4,157764,Source5,Object166Property4
0.0,Object167,Property1,329081,Source5,Object167Property1
0.0,Object167,Property4,442183,Source5,Object167Property4
0.0,Object168,Property1,330226,Source5,Object168Property1
0.0,Object168,Property4,308160,Source5,Object168Property4
0.0,Object169,Property1,264771,Source5,Object169Property1
0.0,Object169,Property4,163547,Source5,Object169Property4
0.0,Object170,Property1,128461,Source5,Object170Property1
0.0,Object170,Property4,274457,Source5,Object170Property4
0.0,Object171,Property1,392618,Source5,Object171Property1
0.0,Object171,Property4,145420,Source5,Object171Property4
0.0,Object172,Property1,261999,Source5,Object172Property1
0.0,Object172,Property4,200809,Source5,Object172Property4
0.0,Object173,Property1,320040,Source5,Object173Property1
0.0,Object173,Property4,155235,Source5,Object173Property4
0.0,Object174,Property1,490391,Source5,Object174Property1
0.0,Object174,Property4,245150,Source5,Object174Property4
0.0,Object175,Property1,275452,Source5,Object175Property1
0.0,Object175,Property4,265354,Source5,Object175Property4
0.0,Object176,Property1,310937,Source5,Object176Property1
0.0,Object176,Property4,304892,Source5,Object176Property4
0.0,Object177,Property1,216231,Source5,Object177Property1
0.0,Object177,Property4,469553,Source5,Object177Property4
0.0,Object178,Property1,410392,Source5,Object178Property1
0.0,Object178,Property4,148015,Source5,Object178Property4
0.0,Object179,Property1,334735,Source5,Object179Property1
0.0,Object179,Property4,258769,Source5,Object179Property4
0.0,Object180,Property1,481726,Source5,Object180Property1
0.0,Object180,Property4,386530,Source5,Object180Property4
0.0,Object181,Property1,489690,Source5,Object181Property1
0.0,Object181,Property4,176531,Source5,Object181Property4
0.0,Object182,Property1,217266,Source5,Object182Property1
0.0,Object182,Property4,250030,Source5,Object182Property4
0.0,Object183,Property1,194710,Source5,Object183Property1
0.0,Object183,Property4,266422,Source5,Object183Property4
0.0,Object184,Property1,230012,Source5,Object184Property1
0.0,Object184,Property4,384806,Source5,Object184Property4
0.0,Object185,Property1,488909,Source5,Object185Property1
0.0,Object185,Property4,261514,Source5,Object185Property4
0.0,Object186,Property1,368628,Source5,Object186Property1
0.0,Object186,Property4,245109,Source5,Object186Property4
0.0,Object187,Property1,172154,Source5,Object187Property1
0.0,Object187,Property4,268746,Source5,Object187Property4
0.0,Object188,Property1,281536,Source5,Object188Property1
0.0,Object188,Property4,499086,Source5,Object188Property4
0.0,Object189,Property1,316811,Source5,Object189Property1
0.0,Object189,Property4,219307,Source5,Object189Property4
0.0,Object190,Property1,344986,Source5,Object190Property1
0.0,Object190,Property4,286391,Source5,Object190Property4
0.0,Object191,Property1,444395,Source5,Object191Property1
0.0,Object191,Property4,409372,Source5,Object191Property4
0.0,Object192,Property1,209445,Source5,Object192Property1
0.0,Object192,Property4,149469,Source5,Object192Property4
0.0,Object193,Property1,103082,Source5,Object193Property1
0.0,Object193,Property4,179330,Source5,Object193Property4
0.0,Object194,Property1,325717,Source5,Object194Property1
0.0,Object194,Property4,301969,Source5,Object194Property4
0.0,Object195,Property1,424128,Source5,Object195Property1
0.0,Object195,Property4,146092,Source5,Object195Property4
0.0,Object196,Property1,467589,Source5,Object196Property1
0.0,Object196,Property4,182046,Source5,Object196Property4
0.0,Object197,Property1,499488,Source5,Object197Property1
0.0,Object197,Property4,269655,Source5,Object197Property4
0.0,Object198,Property1,297331,Source5,Object198Property1
0.0,Object198,Property4,498614,Source5,Object198Property4
0.0,Object199,Property1,158750,Source5,Object199Property1
0.0,Object199,Property4,398295,Source5,Object199Property4
0.0,Object200,Property1,124187,Source5,Object200Property1
0.0,Object200,Property4,105717,Source5,Object200Property4
0.0,Object201,Property1,342445,Source5,Object201Property1
0.0,Object201,Property4,437679,Source5,Object201Property4
0.0,Object202,Property1,112267,Source5,Object202Property1
0.0,Object202,Property4,118968,Source5,Object202Property4
0.0,Object203,Property1,338316,Source5,Object203Property1
0.0,Object203,Property4,291135,Source5,Object203Property4
0.0,Object204,Property1,477436,Source5,Object204Property1
0.0,Object204,Property4,440151,Source5,Object204Property4
0.0,Object205,Property1,128765,Source5,Object205Property1
0.0,Object205,Property4,411365,Source5,Object205Property4
0.0,Object206,Property1,353368,Source5,Object206Property1
0.0,Object206,Property4,372456,Source5,Object206Property4
0.0,Object207,Property1,242575,Source5,Object207Property1
0.0,Object207,Property4,463584,Source5,Object207Property4
0.0,Object208,Property1,483927,Source5,Object208Property1
0.0,Object208,Property4,220112,Source5,Object208Property4
0.0,Object209,Property1,175777,Source5,Object209Property1
0.0,Object209,Property4,419891,Source5,Object209Property4
0.0,Object210,Property1,486989,Source5,Object210Property1
0.0,Object210,Property4,238876,Source5,Object210Property4
0.0,Object211,Property1,135803,Source5,Object211Property1
0.0,Object211,Property4,440431,Source5,Object211Property4
0.0,Object212,Property1,456691,Source5,Object212Property1
0.0,Object212,Property4,192896,Source5,Object212Property4
