Object,Property,Value,False,ObjectProperty
Object474,Property5,128511,"[506765, 818723, 853336, 864553, 519472, 982609, 750264, 643788, 778824, 822779, 719974, 862397, 778976, 587128, 706957, 977279, 787600, 550619, 869297, 658406]",Object474Property5
Object474,Property6,320124,"[866555, 570169, 797903, 616175, 677272, 916514, 631910, 764411, 693216, 935519, 798059, 711316, 779008, 756174, 862991, 630189, 614082, 742587, 746303, 819752]",Object474Property6
Object475,Property1,358550,"[708749, 869882, 897811, 648724, 588517, 893306, 786816, 500161, 971742, 859056, 564936, 922665, 863905, 545080, 753840, 804196, 864221, 833879, 662331, 732277]",Object475Property1
Object475,Property2,222301,"[604056, 601239, 669790, 806231, 566698, 995018, 663594, 958107, 769611, 947751, 757762, 825893, 830692, 745695, 594810, 788509, 773607, 667718, 600714, 818169]",Object475Property2
Object475,Property3,178717,"[778790, 648988, 859189, 600843, 857019, 905170, 626591, 867749, 648534, 847021, 826059, 737755, 851362, 621583, 782745, 818492, 606395, 535258, 505216, 919332]",Object475Property3
Object475,Property4,126956,"[511644, 568722, 580846, 524519, 725803, 602053, 987558, 776342, 677175, 574173, 512612, 839087, 618358, 679181, 572732, 838169, 597644, 546372, 942122, 715344]",Object475Property4
Object475,Property5,118236,"[558670, 511870, 544368, 947461, 969232, 706151, 598789, 792328, 719691, 938412, 609889, 570777, 962288, 536427, 531041, 658484, 701103, 570894, 913902, 679356]",Object475Property5
Object475,Property6,186161,"[641663, 508908, 773481, 680655, 623259, 659901, 889745, 822468, 820822, 645270, 909812, 539291, 952334, 562626, 808269, 998617, 672506, 743719, 573450, 730570]",Object475Property6
Object476,Property1,248465,"[880349, 509299, 586528, 821798, 620331, 511348, 741231, 515004, 949252, 827794, 633314, 527071, 658154, 788219, 987014, 735872, 880197, 735593, 909917, 982608]",Object476Property1
Object476,Property2,193136,"[712561, 799727, 940185, 735687, 534134, 909430, 528874, 563813, 912620, 967116, 722237, 798452, 800981, 827084, 981714, 610279, 984013, 525515, 597501, 883260]",Object476Property2
Object476,Property3,116285,"[679004, 763199, 667820, 929722, 555848, 665198, 536490, 910933, 516084, 746598, 660005, 907104, 543759, 531194, 993647, 500387, 731343, 963921, 900347, 555434]",Object476Property3
Object476,Property4,105416,"[749707, 529943, 503014, 872460, 978860, 760774, 922274, 599204, 852544, 691838, 907937, 618761, 713122, 936376, 904977, 702193, 926471, 647475, 631574, 556390]",Object476Property4
Object476,Property5,260098,"[817077, 605011, 900607, 648982, 646654, 939562, 689818, 697516, 652336, 865746, 932404, 587206, 658999, 891407, 615019, 997017, 918100, 965335, 570290, 798642]",Object476Property5
Object476,Property6,239880,"[511636, 562167, 631614, 685147, 694183, 623853, 504560, 858860, 899672, 988808, 570562, 738991, 951819, 894567, 540086, 631235, 624715, 550635, 980840, 885245]",Object476Property6
Object477,Property1,459476,"[561587, 889833, 621899, 830591, 984605, 943306, 700899, 643496, 801545, 892580, 840027, 735526, 604667, 924407, 714126, 948753, 593121, 628080, 670186, 937660]",Object477Property1
Object477,Property2,231560,"[909143, 508626, 650050, 790910, 708235, 572371, 782774, 605362, 810843, 951736, 571762, 816123, 720032, 615243, 630184, 590708, 541285, 520334, 949232, 546629]",Object477Property2
Object477,Property3,148373,"[807378, 695025, 584239, 703379, 915267, 657216, 908984, 792162, 660499, 943062, 515806, 606597, 852118, 606619, 710123, 719466, 781780, 604751, 619311, 710923]",Object477Property3
Object477,Property4,158931,"[947001, 774545, 782712, 732111, 841378, 849275, 911280, 683179, 818909, 645118, 992884, 771304, 837362, 924898, 826032, 843770, 798243, 975158, 514571, 789067]",Object477Property4
Object477,Property5,193115,"[925730, 929773, 948716, 816251, 827149, 902982, 649281, 944607, 616430, 849616, 986897, 612781, 876834, 966458, 664943, 964692, 570972, 678322, 534437, 919158]",Object477Property5
Object477,Property6,459586,"[700972, 858269, 595746, 929914, 942954, 913006, 601242, 731636, 991262, 651198, 842308, 513710, 889627, 728874, 676723, 736115, 964429, 763274, 642961, 631925]",Object477Property6
Object478,Property1,297272,"[995460, 944324, 937925, 664702, 833381, 512855, 629969, 581077, 550426, 808494, 910635, 757229, 645623, 618334, 736431, 588161, 884005, 562059, 842553, 678003]",Object478Property1
Object478,Property2,281204,"[705966, 908432, 769637, 713117, 642852, 544979, 944814, 960652, 992433, 986173, 539979, 545571, 808065, 669818, 535523, 855552, 958700, 987376, 929960, 586826]",Object478Property2
Object478,Property3,251884,"[688384, 847292, 658022, 744018, 676634, 957167, 874092, 768246, 692407, 759411, 822609, 609961, 502920, 532259, 677025, 783205, 517344, 692964, 883799, 729890]",Object478Property3
Object478,Property4,359034,"[898880, 591469, 874128, 691964, 941231, 769962, 749998, 955115, 910572, 860159, 614890, 737491, 647712, 516417, 513110, 954551, 788080, 882933, 776910, 791724]",Object478Property4
Object478,Property5,345396,"[816551, 661260, 950025, 883761, 816445, 603343, 787894, 562833, 891772, 714084, 939418, 528358, 574961, 890977, 587607, 777218, 609638, 664197, 524286, 565918]",Object478Property5
Object478,Property6,487199,"[547269, 548252, 925345, 729558, 664689, 929700, 507948, 687207, 804072, 884326, 634713, 683345, 660152, 972381, 500340, 791978, 930092, 780163, 756146, 839156]",Object478Property6
Object479,Property1,449369,"[743641, 714213, 972496, 672586, 929236, 694120, 898326, 739041, 749606, 870905, 791089, 911149, 538694, 955632, 583001, 984084, 886685, 705548, 934912, 997568]",Object479Property1
Object479,Property2,423214,"[824729, 835095, 774793, 792593, 701045, 560753, 961849, 970691, 922462, 831079, 715715, 812389, 885662, 674522, 510277, 874904, 670380, 912768, 996848, 695014]",Object479Property2
Object479,Property3,478308,"[912469, 800157, 805986, 733100, 705018, 511922, 555849, 728500, 562692, 673634, 866327, 817612, 629988, 864939, 795401, 728971, 696689, 645128, 868096, 891906]",Object479Property3
Object479,Property4,207578,"[503266, 699613, 759092, 807139, 628811, 517499, 852156, 511697, 728826, 858897, 556673, 688009, 942725, 841246, 820383, 644367, 674885, 894957, 675339, 748755]",Object479Property4
Object479,Property5,117194,"[909167, 951789, 960889, 966817, 753715, 973725, 813463, 727215, 647777, 778553, 600485, 784269, 852230, 970732, 657154, 724780, 975381, 741287, 897413, 753542]",Object479Property5
Object479,Property6,416309,"[803684, 564064, 718726, 692272, 560884, 915841, 675697, 888401, 745794, 625520, 827003, 863209, 522191, 939820, 592946, 679333, 618302, 543286, 554615, 668126]",Object479Property6
Object480,Property1,460969,"[968815, 575682, 843632, 656470, 699356, 780533, 700855, 820102, 728576, 620203, 591598, 942633, 584309, 747077, 727475, 914165, 843491, 782373, 511135, 705337]",Object480Property1
Object480,Property2,294126,"[673727, 576922, 996856, 976647, 849719, 986958, 988551, 507087, 645081, 992848, 596745, 773997, 766560, 874557, 985552, 528049, 554358, 501418, 607017, 603088]",Object480Property2
Object480,Property3,100487,"[686320, 657372, 903608, 526609, 606733, 771224, 762328, 584140, 697311, 534845, 605901, 878260, 988594, 889794, 542593, 662022, 597764, 535363, 692136, 989741]",Object480Property3
Object480,Property4,347730,"[640131, 500193, 580043, 802253, 557674, 602902, 922453, 836350, 807040, 750630, 633878, 674726, 657262, 750838, 984770, 723735, 908303, 715318, 578873, 524183]",Object480Property4
Object480,Property5,405588,"[920877, 999227, 695020, 779592, 930787, 528555, 781180, 514271, 870955, 707099, 742257, 661063, 783534, 859579, 914106, 623546, 816738, 823259, 546025, 844719]",Object480Property5
Object480,Property6,119170,"[595062, 900073, 581363, 796640, 601007, 838424, 733622, 892768, 662637, 505982, 793707, 962013, 828664, 537424, 755281, 747808, 763442, 837665, 597985, 779129]",Object480Property6
Object481,Property1,144623,"[576268, 873450, 543211, 883898, 517509, 672926, 887493, 917061, 620839, 870825, 660393, 540407, 654836, 843600, 637603, 514662, 534676, 715884, 948165, 678102]",Object481Property1
Object481,Property2,282477,"[835058, 925574, 864947, 722839, 866129, 680548, 691919, 642768, 750567, 923945, 962792, 681174, 687335, 749705, 727281, 676571, 791917, 531506, 738794, 578256]",Object481Property2
Object481,Property3,417314,"[869926, 532051, 594540, 806387, 587859, 648373, 533975, 731771, 692685, 659644, 820295, 662050, 866611, 553273, 881158, 782456, 724761, 674125, 561878, 517836]",Object481Property3
Object481,Property4,220372,"[959918, 541779, 696532, 836935, 802925, 705724, 716237, 730541, 866853, 891622, 787186, 870294, 769734, 950826, 800062, 882219, 981078, 757940, 877308, 965992]",Object481Property4
Object481,Property5,309723,"[635283, 667887, 709521, 988832, 746107, 528899, 811456, 850438, 728299, 834541, 558288, 908101, 866383, 743028, 865859, 746282, 804649, 754075, 987573, 853261]",Object481Property5
Object481,Property6,464863,"[701659, 542038, 504570, 991020, 559187, 743203, 717919, 645158, 827756, 923181, 981125, 714284, 783463, 881920, 834204, 678534, 790191, 934256, 674875, 673977]",Object481Property6
Object482,Property1,462016,"[504032, 604462, 799813, 751503, 808048, 610498, 554191, 949775, 617971, 948918, 501105, 976253, 734072, 792980, 683242, 908864, 647748, 575760, 938283, 796246]",Object482Property1
Object482,Property2,369598,"[511312, 694181, 718782, 704215, 824606, 568170, 854252, 818939, 723876, 863576, 502143, 885362, 793464, 876842, 871455, 516250, 825383, 852374, 969730, 609379]",Object482Property2
Object482,Property3,427614,"[805625, 898945, 782092, 571362, 574814, 627997, 820228, 720188, 868822, 909512, 982059, 959007, 520242, 861867, 606747, 774506, 912442, 817919, 724176, 770070]",Object482Property3
Object482,Property4,461161,"[912713, 890776, 719192, 623349, 904057, 939367, 577220, 531975, 691396, 964931, 993351, 999854, 840988, 982177, 522837, 625130, 598920, 727978, 590004, 831533]",Object482Property4
Object482,Property5,336294,"[808830, 653364, 517472, 505878, 663298, 708942, 641827, 965255, 659472, 549031, 904687, 871507, 834902, 610025, 938713, 689664, 528098, 775031, 807538, 653502]",Object482Property5
Object482,Property6,234887,"[563959, 889268, 851992, 909084, 678668, 625409, 948815, 871237, 885283, 593265, 600999, 722815, 734055, 994268, 802432, 899814, 882637, 947105, 784636, 735457]",Object482Property6
Object483,Property1,252911,"[947526, 588688, 846063, 922617, 701308, 940680, 802491, 797452, 976669, 748850, 526018, 673784, 676853, 792218, 978500, 865218, 947178, 996290, 754882, 527544]",Object483Property1
Object483,Property2,408151,"[911217, 942580, 848533, 844883, 885345, 710733, 757743, 592653, 594876, 967711, 760947, 982266, 692160, 987693, 872687, 540565, 609942, 706692, 744917, 596654]",Object483Property2
Object483,Property3,105382,"[651577, 833049, 588235, 802980, 682342, 642091, 589129, 589765, 574880, 510483, 942113, 704829, 792517, 863164, 797278, 957051, 763247, 896077, 563031, 929934]",Object483Property3
Object483,Property4,340828,"[742620, 847280, 517084, 604592, 700677, 586592, 745520, 703987, 996763, 861116, 636911, 526018, 973722, 761776, 919796, 752844, 847967, 733698, 688694, 509481]",Object483Property4
Object483,Property5,343076,"[626789, 899014, 901221, 825814, 659562, 566205, 793852, 900654, 875397, 992219, 801226, 910610, 705587, 862874, 923478, 540620, 975196, 665156, 622740, 932586]",Object483Property5
Object483,Property6,359983,"[953778, 572870, 902040, 547121, 594455, 693782, 697208, 863406, 914910, 623583, 838481, 865783, 515294, 954564, 750093, 826747, 892448, 906227, 601077, 728122]",Object483Property6
Object484,Property1,499677,"[835054, 647205, 857340, 519236, 905852, 892585, 943673, 599460, 979642, 801313, 961962, 996827, 728653, 752607, 876852, 683502, 557642, 615795, 829117, 666140]",Object484Property1
Object484,Property2,177963,"[962971, 839682, 770058, 915594, 649516, 777879, 984800, 615400, 744167, 540491, 563038, 872651, 890299, 533726, 655768, 740450, 829170, 590100, 932886, 671143]",Object484Property2
Object484,Property3,414377,"[619050, 823837, 622607, 607504, 919797, 662315, 504654, 659372, 755085, 624519, 737335, 771874, 856893, 590538, 592939, 774607, 727158, 998904, 867995, 999459]",Object484Property3
Object484,Property4,187217,"[658191, 570324, 807480, 513403, 546292, 804128, 586697, 663905, 991360, 524197, 828831, 904520, 587126, 647957, 657152, 638657, 831499, 953805, 579041, 795887]",Object484Property4
Object484,Property5,269142,"[513270, 502398, 586660, 967957, 561826, 624364, 832270, 645353, 729787, 992022, 856790, 727496, 542715, 646419, 906853, 573673, 624875, 889614, 582516, 732947]",Object484Property5
Object484,Property6,455514,"[813803, 688875, 800456, 915387, 893198, 715460, 630584, 735100, 994272, 997588, 860307, 671197, 950908, 957698, 620142, 754012, 733138, 714783, 963869, 622538]",Object484Property6
Object485,Property1,168596,"[858377, 678122, 780145, 842019, 598930, 758247, 705661, 901630, 650926, 555724, 920611, 993924, 812985, 914108, 999357, 661050, 853784, 738237, 711961, 779333]",Object485Property1
Object485,Property2,234866,"[769023, 673156, 550697, 535477, 847706, 644344, 550345, 613884, 637021, 587160, 946504, 615379, 637066, 718908, 850437, 959137, 544390, 738054, 708133, 968828]",Object485Property2
Object485,Property3,478114,"[868567, 676609, 851109, 762244, 899553, 928441, 976797, 753266, 799280, 993681, 534901, 705388, 841356, 745802, 981397, 813211, 911910, 723498, 664883, 804206]",Object485Property3
Object485,Property4,387087,"[969218, 731773, 710329, 891428, 906186, 528560, 633338, 528453, 754618, 866288, 956090, 625277, 716902, 872509, 657694, 994526, 928118, 775897, 706502, 596826]",Object485Property4
Object485,Property5,136631,"[647175, 572237, 915947, 578471, 959765, 663372, 617613, 575593, 605408, 641398, 984401, 813191, 508042, 557402, 667104, 795121, 955332, 768532, 575450, 533298]",Object485Property5
Object485,Property6,295660,"[860344, 998475, 942573, 898780, 879536, 617852, 729574, 878920, 955905, 599404, 873292, 819096, 733597, 542180, 517914, 981906, 792987, 920207, 799676, 523108]",Object485Property6
Object486,Property1,439492,"[963848, 611366, 585122, 911181, 592290, 612226, 795108, 764399, 793750, 514834, 888580, 765584, 782029, 596928, 648022, 894885, 710470, 770705, 743915, 683137]",Object486Property1
Object486,Property2,175212,"[786495, 641642, 772806, 914691, 849794, 555165, 568415, 777119, 722512, 695709, 633405, 591193, 911430, 725892, 975325, 606183, 617975, 828866, 565174, 735801]",Object486Property2
Object486,Property3,275012,"[686809, 829281, 743371, 855900, 933368, 771722, 723444, 570603, 946388, 872255, 552237, 551215, 730730, 748639, 757008, 804938, 931503, 669735, 767131, 603521]",Object486Property3
Object486,Property4,444401,"[996484, 509725, 974282, 531179, 786364, 555420, 944504, 519415, 772529, 992580, 647075, 845654, 875391, 529310, 904385, 845718, 664255, 904540, 850319, 988691]",Object486Property4
Object486,Property5,406569,"[834757, 539731, 864445, 541818, 562163, 948325, 930021, 705695, 795715, 756740, 910414, 576919, 905236, 803845, 931589, 746423, 550548, 950084, 920814, 876139]",Object486Property5
Object486,Property6,425290,"[885054, 509998, 845864, 908336, 628126, 730582, 603863, 544649, 875747, 626626, 780079, 818352, 512789, 612629, 607819, 558000, 644033, 858107, 781742, 951163]",Object486Property6
Object487,Property1,203334,"[868302, 831088, 712109, 886143, 817288, 995382, 785063, 935329, 749872, 644284, 989011, 801588, 827696, 794706, 793321, 557392, 624062, 819789, 754524, 970040]",Object487Property1
Object487,Property2,497063,"[719418, 973569, 936945, 937003, 962844, 751763, 923955, 863467, 884799, 893305, 818787, 618809, 758826, 690814, 778264, 657419, 532727, 769128, 807199, 756462]",Object487Property2
Object487,Property3,391664,"[876250, 573983, 615800, 836208, 619419, 686076, 958574, 995367, 733600, 860742, 698111, 796601, 979634, 776439, 849208, 952476, 575325, 835979, 588136, 518959]",Object487Property3
Object487,Property4,317611,"[527191, 661655, 765668, 864538, 995628, 540932, 865487, 791541, 603230, 910982, 958523, 818535, 683389, 589831, 518066, 762289, 971331, 589808, 993319, 519071]",Object487Property4
Object487,Property5,289502,"[865892, 958575, 711377, 713161, 957610, 893840, 812593, 802552, 738825, 831570, 836426, 559740, 623368, 870915, 833456, 882855, 903560, 772190, 531442, 554328]",Object487Property5
Object487,Property6,449456,"[796291, 511575, 986658, 913153, 701008, 959387, 605415, 842686, 502222, 841390, 534532, 529032, 597772, 896536, 726423, 950758, 754840, 575433, 559999, 719684]",Object487Property6
Object488,Property1,165837,"[743981, 611542, 915727, 601480, 658334, 698005, 548468, 635290, 883176, 708693, 522852, 990869, 774274, 991084, 555463, 949865, 597707, 841081, 809565, 902036]",Object488Property1
Object488,Property2,256099,"[706338, 551213, 899989, 572903, 600745, 956745, 942758, 682010, 725566, 681954, 565852, 797174, 568161, 707100, 739074, 618431, 742128, 572167, 533670, 818036]",Object488Property2
Object488,Property3,148073,"[930416, 555574, 976090, 645716, 900187, 562220, 671715, 940199, 934379, 649406, 678448, 590883, 809798, 642347, 738070, 695364, 691533, 687858, 885732, 506222]",Object488Property3
Object488,Property4,424548,"[898990, 772565, 822759, 704052, 913670, 812114, 956403, 707608, 781636, 655856, 974672, 545911, 647294, 500114, 869076, 985288, 524021, 568379, 709957, 915528]",Object488Property4
Object488,Property5,326090,"[923308, 710778, 924572, 870922, 930893, 521273, 643444, 839367, 809853, 558093, 910915, 612012, 510426, 604599, 594403, 722180, 641289, 810493, 643811, 970332]",Object488Property5
Object488,Property6,281185,"[952227, 940741, 506892, 775178, 971273, 910833, 792705, 557977, 776501, 985378, 989801, 908236, 699017, 797136, 893862, 850957, 523919, 826655, 766263, 942962]",Object488Property6
Object489,Property1,133998,"[924308, 616389, 574907, 773711, 718958, 520060, 585627, 734297, 635903, 972034, 722265, 614165, 591678, 795402, 555311, 798077, 859763, 721235, 922773, 622686]",Object489Property1
Object489,Property2,212773,"[942286, 587639, 991382, 620793, 634881, 886759, 532032, 758840, 694090, 783837, 977633, 917921, 800929, 956944, 993343, 595626, 940430, 692320, 736314, 779837]",Object489Property2
Object489,Property3,395949,"[552507, 771109, 611138, 839659, 707902, 930959, 578700, 778571, 982923, 693509, 745097, 519354, 787377, 837052, 700849, 812813, 505454, 581105, 876915, 984355]",Object489Property3
Object489,Property4,428564,"[510965, 643382, 521590, 790661, 870347, 677894, 557291, 981718, 508535, 807142, 760274, 631246, 783832, 830646, 678413, 888752, 716696, 593956, 532627, 897233]",Object489Property4
Object489,Property5,123482,"[726286, 720707, 743114, 835156, 933746, 735555, 853667, 800969, 995590, 524150, 571170, 842109, 737782, 677783, 855487, 884914, 745434, 904211, 513534, 632322]",Object489Property5
Object489,Property6,115468,"[802198, 529201, 681890, 993484, 957527, 931897, 901046, 926775, 522798, 726476, 899555, 930016, 509883, 894175, 535677, 514928, 789117, 601206, 965689, 601335]",Object489Property6
Object490,Property1,267589,"[791944, 592378, 908794, 578537, 653901, 508587, 841686, 962617, 821085, 648289, 638349, 892621, 726822, 535371, 850122, 762197, 767462, 758158, 626355, 878978]",Object490Property1
Object490,Property2,358891,"[589940, 938534, 668959, 886565, 734332, 894953, 909626, 856246, 605550, 551293, 554730, 742972, 743115, 952897, 837228, 760615, 764852, 560191, 754304, 741383]",Object490Property2
Object490,Property3,415667,"[502535, 983627, 974538, 839630, 567835, 862625, 519204, 741247, 561449, 870566, 607644, 597106, 537168, 955021, 870856, 836285, 693935, 649356, 626237, 571152]",Object490Property3
Object490,Property4,485728,"[876221, 753590, 725654, 650278, 889909, 508875, 672732, 947832, 883445, 684173, 770932, 529778, 743618, 986404, 944590, 595718, 992249, 897002, 555849, 985392]",Object490Property4
Object490,Property5,410044,"[856854, 666648, 590041, 666698, 897420, 712693, 564496, 793233, 570696, 586949, 905007, 868906, 610054, 706293, 724820, 761435, 653805, 766639, 920533, 874640]",Object490Property5
Object490,Property6,420394,"[713715, 906953, 844195, 840103, 646351, 589371, 672139, 583652, 923058, 880884, 679172, 985424, 541288, 842933, 914351, 743595, 695547, 506463, 763386, 808150]",Object490Property6
Object491,Property1,282715,"[887755, 971474, 870431, 505018, 774836, 943261, 894386, 576687, 535152, 549817, 963274, 621963, 782716, 970997, 555857, 608349, 672360, 896245, 937439, 957419]",Object491Property1
Object491,Property2,150878,"[748446, 634425, 609935, 622520, 711068, 852047, 862514, 726255, 806454, 999593, 922469, 739012, 923797, 616999, 979714, 611137, 891342, 920846, 991771, 514072]",Object491Property2
Object491,Property3,271185,"[627448, 768275, 852551, 835539, 901920, 708615, 634010, 866288, 789842, 845727, 938293, 997262, 812775, 751211, 596419, 805286, 982029, 967807, 524070, 567344]",Object491Property3
Object491,Property4,272734,"[826731, 884862, 546524, 988134, 818078, 573149, 577061, 799527, 607438, 922847, 565119, 997042, 608298, 890798, 895353, 500116, 927715, 626811, 988766, 906449]",Object491Property4
Object491,Property5,243310,"[935387, 523397, 513609, 560229, 802607, 589056, 687782, 864532, 862075, 639319, 889077, 610423, 916844, 522092, 899908, 698467, 754710, 872081, 524737, 676991]",Object491Property5
Object491,Property6,334896,"[917452, 581465, 728959, 998832, 504891, 884388, 632932, 930200, 753902, 602696, 910509, 664708, 623734, 729781, 677932, 516920, 849254, 569663, 865652, 746363]",Object491Property6
Object492,Property1,454081,"[959386, 622863, 838541, 710279, 748079, 573286, 647383, 505475, 869191, 757400, 659875, 585871, 523958, 516286, 747844, 500888, 602292, 980676, 555685, 615039]",Object492Property1
Object492,Property2,271445,"[604527, 728883, 740684, 938927, 960308, 768916, 685809, 952295, 783101, 881275, 542509, 916849, 714980, 556136, 815013, 929504, 905825, 762831, 727637, 546278]",Object492Property2
Object492,Property3,364951,"[615109, 969009, 940853, 926481, 737795, 749620, 576936, 580013, 787090, 605794, 542652, 564560, 684721, 782949, 528817, 938610, 554914, 964801, 593078, 723635]",Object492Property3
Object492,Property4,187013,"[815807, 919442, 827772, 717591, 508630, 829813, 934132, 668799, 673938, 927430, 857187, 921538, 853442, 529220, 994847, 814264, 625047, 968065, 999452, 841119]",Object492Property4
Object492,Property5,128658,"[835613, 994404, 878344, 757361, 915216, 555466, 826848, 628255, 564954, 657440, 873464, 998990, 834983, 661828, 812659, 665613, 826369, 671954, 703462, 670456]",Object492Property5
Object492,Property6,198037,"[544563, 888783, 725715, 896529, 980835, 551278, 741414, 574117, 768999, 721306, 692044, 645639, 924219, 636948, 722792, 800806, 525959, 723838, 750285, 877452]",Object492Property6
Object493,Property1,341218,"[785271, 657027, 986158, 874801, 679504, 708861, 610274, 668578, 551060, 811920, 595889, 618013, 990969, 984723, 920551, 975125, 831642, 899759, 737932, 670118]",Object493Property1
Object493,Property2,236961,"[651878, 553177, 630892, 581989, 739315, 570006, 637609, 630247, 976847, 736312, 986804, 630008, 688511, 809702, 525290, 669043, 713298, 570210, 894661, 934826]",Object493Property2
Object493,Property3,178955,"[833921, 973165, 796851, 659625, 545420, 897093, 828940, 913360, 537370, 800914, 936782, 985335, 632689, 549537, 865366, 790973, 707607, 734694, 516278, 624853]",Object493Property3
Object493,Property4,439230,"[500897, 599066, 630976, 538979, 706001, 566687, 920645, 517967, 735245, 686381, 587850, 504801, 591609, 929046, 890128, 573014, 855481, 977577, 769925, 601479]",Object493Property4
Object493,Property5,347642,"[656260, 592572, 996318, 954107, 531103, 629276, 679318, 901267, 594561, 676842, 825555, 672083, 567026, 883114, 884651, 906199, 600714, 943185, 850812, 765962]",Object493Property5
Object493,Property6,123641,"[868970, 933072, 579448, 540885, 713002, 548637, 800153, 913578, 977959, 588560, 972595, 870208, 562493, 846882, 604423, 683302, 864446, 949599, 906398, 946879]",Object493Property6
Object494,Property1,380454,"[544709, 606672, 715209, 801848, 858684, 930347, 949013, 641045, 714517, 620241, 977274, 762414, 510645, 935166, 559367, 743319, 503976, 598349, 919274, 899436]",Object494Property1
Object494,Property2,357559,"[762637, 944654, 794155, 722693, 585776, 826991, 880083, 964356, 802728, 953076, 931998, 630590, 564488, 853870, 714600, 836612, 891491, 588466, 979419, 527668]",Object494Property2
Object494,Property3,346455,"[524823, 815775, 704707, 801641, 884489, 873649, 742936, 808461, 716339, 532795, 502069, 998915, 747573, 547068, 847760, 516584, 685139, 526902, 871585, 737537]",Object494Property3
Object494,Property4,151582,"[575219, 690600, 857630, 708781, 645305, 695995, 716957, 512593, 760344, 984412, 807764, 574111, 704593, 676589, 882831, 657923, 993614, 943310, 792013, 886429]",Object494Property4
Object494,Property5,283136,"[591463, 814010, 910372, 728197, 681757, 775808, 693764, 976613, 572989, 927631, 753561, 789620, 833489, 859852, 883799, 694699, 952131, 538185, 641378, 502401]",Object494Property5
Object494,Property6,455212,"[975830, 674499, 888818, 810890, 535643, 967669, 753045, 902163, 579587, 872002, 710812, 773880, 857971, 532802, 680183, 921079, 821414, 957444, 797710, 889028]",Object494Property6
Object495,Property1,355910,"[708102, 881199, 517068, 946581, 945259, 601830, 568904, 598611, 668537, 712347, 990120, 883882, 519926, 621648, 976697, 551232, 548192, 791427, 839596, 867168]",Object495Property1
Object495,Property2,381134,"[971795, 998242, 782953, 721743, 880389, 827821, 669043, 684631, 748358, 505271, 820998, 854465, 883218, 881771, 747750, 825371, 868459, 901364, 553604, 622629]",Object495Property2
Object495,Property3,249448,"[503451, 592414, 802004, 893677, 873724, 510045, 612649, 581497, 680687, 610997, 874063, 866594, 543972, 652230, 680986, 851313, 672747, 760283, 586377, 879631]",Object495Property3
Object495,Property4,473752,"[695543, 678885, 790838, 945152, 901748, 882657, 877562, 564943, 781912, 910503, 765226, 690129, 735662, 636362, 552785, 689398, 701932, 529929, 526476, 965242]",Object495Property4
Object495,Property5,377598,"[846294, 773143, 731120, 734507, 583403, 709458, 877299, 945872, 754135, 615720, 639312, 771271, 895459, 700842, 919420, 627012, 829189, 831728, 950644, 820204]",Object495Property5
Object495,Property6,182708,"[717530, 942968, 569362, 622257, 868198, 986959, 968944, 768536, 796517, 838055, 701838, 871298, 739676, 778502, 821229, 818079, 611085, 620880, 650456, 956462]",Object495Property6
Object496,Property1,325091,"[590606, 893041, 685450, 774708, 553830, 938735, 698371, 503516, 531439, 507963, 573543, 936067, 675996, 717926, 769233, 640920, 537138, 854417, 937085, 533274]",Object496Property1
Object496,Property2,438057,"[599138, 700418, 694747, 908633, 981298, 704926, 672473, 949337, 501796, 905965, 973535, 676546, 930198, 919381, 609986, 776975, 505832, 982163, 948658, 995142]",Object496Property2
Object496,Property3,115207,"[951788, 663729, 693296, 915505, 985719, 531575, 545544, 566285, 970575, 843425, 618177, 638528, 817762, 606015, 614089, 697481, 595367, 775353, 917605, 993790]",Object496Property3
Object496,Property4,126512,"[595420, 917931, 797806, 964425, 642471, 809345, 859844, 850897, 732595, 727739, 929776, 545521, 901599, 839828, 535348, 769613, 772478, 699291, 791626, 742306]",Object496Property4
Object496,Property5,227545,"[516863, 643461, 950777, 948334, 536972, 944992, 651366, 543347, 640525, 536836, 951605, 795152, 916237, 973856, 956359, 580912, 590625, 511916, 845569, 941315]",Object496Property5
Object496,Property6,295183,"[946995, 514774, 598196, 626825, 588822, 996739, 716963, 908406, 599409, 980303, 885837, 992775, 847196, 813526, 761253, 704253, 550021, 879233, 524350, 532985]",Object496Property6
Object497,Property1,495050,"[571809, 717438, 837883, 645571, 631904, 822576, 776846, 825776, 972338, 727930, 834298, 641434, 786423, 554612, 668845, 646982, 571930, 680521, 503473, 964058]",Object497Property1
Object497,Property2,120424,"[991952, 974773, 668573, 605143, 898784, 765530, 536026, 602136, 596116, 961946, 692980, 666544, 564291, 570816, 925606, 888889, 883381, 902664, 987998, 760281]",Object497Property2
Object497,Property3,132607,"[647882, 597244, 877456, 785157, 903505, 950100, 857204, 768547, 710692, 928678, 704725, 598264, 704410, 726893, 541595, 944203, 561328, 735359, 578593, 876491]",Object497Property3
Object497,Property4,489783,"[566952, 700867, 676755, 603861, 739940, 809141, 821368, 686887, 893946, 964688, 978243, 661283, 508199, 995509, 908541, 625541, 533748, 736146, 732818, 645436]",Object497Property4
Object497,Property5,450762,"[749654, 666927, 734536, 653276, 887409, 748383, 506939, 762827, 668363, 731586, 671007, 832934, 861059, 635501, 820214, 877022, 789101, 540172, 537996, 528639]",Object497Property5
