Object,Property,Value,False,ObjectProperty
Object526,Property6,227720,"[779899, 956010, 636041, 790561, 580653, 934152, 921379, 678174, 651243, 520944]",Object526Property6
Object527,Property5,354343,"[624534, 576944, 872451, 698543, 827323, 914747, 795958, 867809, 851758, 807250]",Object527Property5
Object527,Property4,443331,"[917171, 761482, 836440, 782323, 549889, 821594, 917331, 920398, 724441, 878458]",Object527Property4
Object527,Property2,104911,"[611288, 542440, 781209, 872030, 745821, 637567, 833527, 917760, 701697, 955912]",Object527Property2
Object527,Property1,151852,"[745759, 915763, 987219, 700131, 935927, 719487, 743926, 504334, 867289, 888311]",Object527Property1
Object527,Property3,213172,"[825335, 644385, 635744, 759745, 890439, 826852, 515995, 981239, 845740, 865686]",Object527Property3
Object527,Property6,115127,"[553568, 553105, 584580, 938692, 549017, 888836, 502329, 552184, 723251, 845993]",Object527Property6
Object528,Property5,388417,"[663719, 795138, 875520, 544990, 934032, 845779, 727002, 680499, 644257, 815492]",Object528Property5
Object528,Property4,319481,"[500319, 928132, 851430, 813716, 875911, 773031, 943201, 739734, 719001, 967338]",Object528Property4
Object528,Property2,101819,"[840494, 803036, 888986, 984485, 928986, 667909, 742693, 812805, 724232, 637205]",Object528Property2
Object528,Property1,147192,"[729380, 664636, 560198, 788658, 900832, 782917, 927035, 690872, 857884, 552353]",Object528Property1
Object528,Property3,149328,"[877341, 886494, 884313, 852114, 561369, 541025, 591954, 594858, 664978, 796273]",Object528Property3
Object528,Property6,228038,"[688754, 794903, 763394, 576960, 808774, 555824, 843928, 863172, 621437, 736557]",Object528Property6
Object529,Property5,379872,"[893687, 683830, 624707, 531807, 570077, 835194, 595398, 894023, 547384, 873881]",Object529Property5
Object529,Property4,208191,"[689328, 513316, 839341, 597381, 539717, 541130, 565086, 581469, 593104, 840191]",Object529Property4
Object529,Property2,290481,"[717081, 584401, 932118, 523901, 972780, 503543, 864335, 734604, 572731, 949425]",Object529Property2
Object529,Property1,290439,"[726979, 905954, 981124, 534135, 777905, 961510, 929941, 694922, 644612, 770735]",Object529Property1
Object529,Property3,141019,"[781535, 803047, 689000, 629878, 602722, 754175, 670265, 550082, 737228, 604346]",Object529Property3
Object529,Property6,110839,"[900229, 553903, 576813, 690564, 536120, 787767, 697016, 635910, 606669, 868700]",Object529Property6
Object530,Property5,480316,"[571709, 584695, 808727, 908529, 748271, 577376, 885867, 941361, 616871, 960879]",Object530Property5
Object530,Property4,494536,"[813539, 859095, 906856, 535395, 680103, 782922, 502236, 649385, 739919, 716157]",Object530Property4
Object530,Property2,493230,"[637979, 550095, 836637, 645229, 660900, 832291, 538436, 986880, 560663, 686298]",Object530Property2
Object530,Property1,194960,"[875681, 855660, 682945, 574028, 636070, 992966, 801514, 847506, 556047, 760782]",Object530Property1
Object530,Property3,361015,"[866031, 641381, 752035, 537689, 606547, 547416, 870581, 667860, 989451, 602910]",Object530Property3
Object530,Property6,126552,"[737430, 956266, 742360, 656082, 520722, 900106, 778056, 764012, 717200, 816027]",Object530Property6
Object531,Property5,394858,"[865682, 691135, 897391, 712797, 819864, 740906, 865145, 708095, 682472, 674518]",Object531Property5
Object531,Property4,272297,"[962520, 994276, 789006, 857823, 578533, 849868, 546059, 829797, 670968, 990932]",Object531Property4
Object531,Property2,491989,"[728009, 613180, 513740, 795867, 677184, 899346, 742644, 556592, 623825, 805372]",Object531Property2
Object531,Property1,129242,"[999651, 691280, 923875, 674520, 573659, 613987, 933632, 994216, 619027, 707765]",Object531Property1
Object531,Property3,326982,"[665103, 999855, 734754, 944644, 537579, 922099, 666824, 824074, 883271, 642516]",Object531Property3
Object531,Property6,148446,"[900549, 975455, 709789, 789777, 843787, 684208, 766402, 987000, 923456, 990985]",Object531Property6
Object532,Property5,103980,"[646394, 744336, 982710, 769881, 824719, 712029, 507752, 669599, 506986, 948648]",Object532Property5
Object532,Property4,476176,"[955270, 814373, 838661, 944864, 608661, 563103, 793930, 963307, 834608, 837488]",Object532Property4
Object532,Property2,237981,"[777643, 847509, 527232, 947288, 632962, 905911, 572231, 560605, 507973, 915039]",Object532Property2
Object532,Property1,308414,"[529342, 744334, 674543, 982256, 651299, 506473, 939671, 904839, 694029, 928994]",Object532Property1
Object532,Property3,349338,"[864275, 512771, 827651, 921357, 733290, 612961, 856367, 865745, 842099, 945512]",Object532Property3
Object532,Property6,443226,"[849762, 808946, 916026, 886252, 709503, 624427, 603627, 768648, 758731, 927077]",Object532Property6
Object533,Property5,252290,"[714605, 616243, 901152, 922819, 698655, 682029, 901788, 665369, 589295, 642461]",Object533Property5
Object533,Property4,399259,"[709375, 582108, 821548, 670506, 748378, 931115, 922031, 908349, 939544, 702337]",Object533Property4
Object533,Property2,475502,"[894622, 665056, 739352, 692305, 981134, 631607, 810651, 645058, 676735, 904389]",Object533Property2
Object533,Property1,240468,"[807304, 943687, 849280, 903046, 965108, 550582, 679311, 979271, 695837, 698995]",Object533Property1
Object533,Property3,126244,"[848865, 845536, 972482, 698022, 730098, 514690, 842456, 690973, 523455, 634365]",Object533Property3
Object533,Property6,388349,"[830244, 544746, 945051, 912952, 866402, 855964, 989464, 774062, 903701, 740706]",Object533Property6
Object534,Property5,104732,"[786724, 697934, 511756, 973500, 877513, 830496, 787610, 593305, 794864, 750101]",Object534Property5
Object534,Property4,489278,"[604021, 572040, 731044, 932899, 704049, 602587, 687215, 999957, 580354, 720709]",Object534Property4
Object534,Property2,351407,"[565116, 898807, 923836, 574409, 710941, 525467, 876995, 956962, 893393, 739007]",Object534Property2
Object534,Property1,294998,"[911425, 855004, 708093, 781035, 797418, 870922, 853828, 758556, 683052, 585791]",Object534Property1
Object534,Property3,414121,"[944797, 921146, 993173, 702203, 812982, 756190, 899089, 827766, 969476, 771072]",Object534Property3
Object534,Property6,356815,"[613570, 693428, 940096, 637982, 801046, 692980, 612856, 847084, 734515, 790091]",Object534Property6
Object535,Property5,338161,"[988316, 647159, 772829, 787957, 703224, 635564, 537031, 667887, 555001, 717652]",Object535Property5
Object535,Property4,418704,"[552745, 909797, 749228, 634197, 783954, 978207, 989381, 949947, 781479, 700353]",Object535Property4
Object535,Property2,282884,"[811635, 878309, 851721, 811857, 838103, 821191, 682196, 557447, 796949, 628076]",Object535Property2
Object535,Property1,261295,"[896358, 697738, 556884, 578655, 595093, 883027, 720711, 573285, 896338, 954763]",Object535Property1
Object535,Property3,246143,"[680574, 958684, 504081, 945141, 542082, 803195, 978429, 644908, 754149, 600844]",Object535Property3
Object535,Property6,256481,"[730541, 961054, 550915, 985437, 847441, 921755, 999998, 506591, 785464, 908458]",Object535Property6
Object536,Property5,326636,"[863789, 889362, 899831, 527413, 883113, 844691, 954020, 811524, 725555, 573278]",Object536Property5
Object536,Property4,418983,"[961849, 559191, 513352, 631645, 865322, 527511, 894475, 793424, 740186, 993477]",Object536Property4
Object536,Property2,152796,"[954651, 910401, 742610, 832239, 878648, 845418, 734578, 703032, 640523, 866069]",Object536Property2
Object536,Property1,467186,"[762765, 516066, 898480, 989330, 980536, 737485, 577798, 668034, 676101, 975773]",Object536Property1
Object536,Property3,284390,"[677645, 593334, 663200, 788911, 899694, 695240, 526959, 530715, 933226, 842879]",Object536Property3
Object536,Property6,482799,"[979588, 993891, 752352, 788819, 948047, 845281, 736320, 591179, 887074, 597825]",Object536Property6
Object537,Property5,435809,"[728749, 791331, 813672, 680529, 985424, 887368, 614567, 788267, 807084, 756864]",Object537Property5
Object537,Property4,392641,"[621313, 838688, 657156, 834100, 994088, 574720, 554984, 952570, 941827, 924846]",Object537Property4
Object537,Property2,218722,"[915429, 832028, 769163, 513321, 590865, 692870, 673905, 927832, 595944, 868158]",Object537Property2
Object537,Property1,279472,"[966395, 618165, 698479, 886451, 657734, 692603, 754878, 923651, 858058, 958144]",Object537Property1
Object537,Property3,225142,"[631691, 695437, 919890, 837113, 918336, 811271, 841620, 695154, 700414, 559666]",Object537Property3
Object537,Property6,257397,"[635514, 940520, 768628, 778036, 501819, 556375, 527330, 624367, 940976, 722505]",Object537Property6
Object538,Property5,162445,"[561443, 683089, 624481, 543079, 834124, 827387, 639705, 959247, 582528, 585953]",Object538Property5
Object538,Property4,190442,"[946046, 531014, 741742, 614079, 584699, 820398, 766146, 608880, 979710, 929884]",Object538Property4
Object538,Property2,118115,"[811983, 834476, 629813, 576357, 527078, 734270, 880886, 587820, 521165, 933756]",Object538Property2
Object538,Property1,459728,"[504237, 970657, 891235, 827983, 974030, 695913, 620578, 546860, 573683, 592055]",Object538Property1
Object538,Property3,270741,"[811630, 826259, 609435, 522226, 691745, 659178, 950829, 797624, 999383, 590384]",Object538Property3
Object538,Property6,425037,"[514845, 561916, 529092, 532684, 527476, 850844, 917538, 830582, 845525, 670742]",Object538Property6
Object539,Property5,275572,"[889017, 548603, 851940, 562209, 800592, 988154, 758612, 809664, 661150, 595192]",Object539Property5
Object539,Property4,141074,"[519418, 519988, 608738, 885220, 528442, 515068, 966449, 542744, 826560, 645399]",Object539Property4
Object539,Property2,118960,"[843381, 902702, 748557, 992829, 600685, 782948, 729034, 676821, 700558, 847337]",Object539Property2
Object539,Property1,233648,"[876494, 616242, 796087, 818746, 901503, 783196, 727551, 804215, 962689, 994057]",Object539Property1
Object539,Property3,104687,"[899327, 616416, 977830, 949178, 502634, 687749, 516817, 552344, 941633, 589662]",Object539Property3
Object539,Property6,312650,"[837954, 683543, 960860, 799197, 770883, 780300, 505816, 678432, 820770, 859752]",Object539Property6
Object540,Property5,370467,"[594720, 616828, 570975, 915413, 780429, 639443, 827974, 744956, 532584, 565853]",Object540Property5
Object540,Property4,210798,"[594130, 942242, 783949, 903822, 809302, 505996, 994205, 856526, 725407, 539510]",Object540Property4
Object540,Property2,165024,"[591178, 583844, 909614, 806448, 691282, 831091, 847760, 677913, 981117, 794718]",Object540Property2
Object540,Property1,499932,"[803057, 789763, 599096, 614751, 752626, 782733, 960686, 953417, 834649, 629161]",Object540Property1
Object540,Property3,205386,"[623403, 542912, 702208, 973251, 633821, 952282, 594165, 793647, 898523, 729214]",Object540Property3
Object540,Property6,422608,"[887221, 695574, 694945, 511495, 912536, 574391, 907062, 533236, 578331, 510227]",Object540Property6
Object541,Property5,236629,"[852687, 683125, 547452, 865065, 951853, 672544, 949368, 913365, 986791, 689115]",Object541Property5
Object541,Property4,264982,"[755541, 933336, 908616, 920694, 966320, 816398, 743487, 958557, 519834, 759373]",Object541Property4
Object541,Property2,329209,"[743429, 973573, 687631, 876515, 522442, 850362, 559089, 973902, 600730, 768377]",Object541Property2
Object541,Property1,102658,"[669056, 896505, 805895, 834411, 561666, 745047, 846336, 920495, 815725, 635889]",Object541Property1
Object541,Property3,410969,"[508465, 699317, 984901, 685311, 719157, 915302, 705686, 769028, 751669, 594008]",Object541Property3
Object541,Property6,249773,"[655236, 625144, 537571, 594550, 819674, 792374, 705776, 638481, 598202, 733496]",Object541Property6
Object542,Property5,493861,"[688472, 771510, 809969, 851789, 936426, 773423, 642932, 806624, 524774, 545629]",Object542Property5
Object542,Property4,426449,"[618746, 555070, 727353, 720580, 537359, 898927, 824865, 942395, 670412, 518574]",Object542Property4
Object542,Property2,467908,"[708844, 808708, 689635, 958259, 501163, 717403, 723590, 984336, 650418, 668545]",Object542Property2
Object542,Property1,210127,"[843141, 841831, 983935, 794581, 533354, 658447, 829672, 750147, 522074, 975385]",Object542Property1
Object542,Property3,474407,"[583311, 508355, 691233, 691303, 657603, 634676, 828324, 825752, 892116, 798770]",Object542Property3
Object542,Property6,192508,"[510829, 503751, 918046, 871652, 873458, 830837, 638403, 632646, 693667, 717838]",Object542Property6
Object543,Property5,374146,"[752960, 684961, 723601, 853152, 526633, 715468, 542520, 666185, 861832, 675750]",Object543Property5
Object543,Property4,164334,"[982968, 583588, 546451, 583775, 676059, 664278, 536841, 726278, 864872, 578404]",Object543Property4
Object543,Property2,361559,"[859363, 707276, 749774, 978850, 919055, 942205, 989980, 784398, 718080, 729410]",Object543Property2
Object543,Property1,409068,"[716532, 597220, 600526, 635699, 603745, 563271, 605420, 740609, 804376, 926371]",Object543Property1
Object543,Property3,268502,"[734904, 944067, 527488, 782773, 969700, 658233, 948007, 841117, 802212, 850419]",Object543Property3
Object543,Property6,374697,"[942103, 835211, 587511, 945287, 876888, 509041, 567846, 883821, 901050, 732161]",Object543Property6
Object544,Property5,191027,"[705867, 776129, 524426, 681027, 556721, 690482, 635154, 534602, 892843, 639023]",Object544Property5
Object544,Property4,114102,"[788488, 984346, 676271, 819421, 646404, 968275, 773351, 823862, 561291, 850732]",Object544Property4
Object544,Property2,407532,"[681551, 852347, 947090, 844486, 963948, 627570, 509321, 784474, 896285, 660770]",Object544Property2
Object544,Property1,154362,"[944376, 538699, 644314, 736269, 744668, 757287, 525166, 654814, 692210, 801064]",Object544Property1
Object544,Property3,386432,"[638904, 762995, 646017, 653344, 889979, 880151, 756622, 515896, 703403, 642623]",Object544Property3
Object544,Property6,326914,"[917820, 611685, 888037, 822502, 753501, 565279, 910750, 862179, 581828, 806455]",Object544Property6
Object545,Property5,116779,"[679980, 557301, 952013, 674215, 543089, 868953, 889069, 967374, 707434, 607845]",Object545Property5
Object545,Property4,122732,"[877904, 873509, 513744, 826369, 691030, 873743, 568279, 658311, 728861, 675662]",Object545Property4
Object545,Property2,286100,"[660910, 535408, 954955, 822257, 903158, 681108, 712849, 564488, 990535, 720422]",Object545Property2
Object545,Property1,318229,"[513281, 963287, 910920, 738147, 575636, 590857, 576262, 852240, 638028, 592104]",Object545Property1
Object545,Property3,149610,"[655731, 665473, 936049, 763517, 890534, 995692, 745239, 927191, 620139, 761761]",Object545Property3
Object545,Property6,274504,"[880122, 838500, 936475, 938424, 836952, 692657, 819132, 515845, 720333, 977641]",Object545Property6
Object546,Property5,313131,"[749230, 941454, 819571, 972496, 935722, 683284, 719256, 939360, 534218, 579220]",Object546Property5
Object546,Property4,482077,"[572763, 842022, 836222, 549699, 949379, 685829, 519188, 614279, 988523, 544213]",Object546Property4
Object546,Property2,470184,"[590692, 600259, 551854, 587000, 539814, 934365, 628639, 580630, 621403, 702992]",Object546Property2
Object546,Property1,127829,"[896477, 726250, 959489, 980619, 872830, 655435, 945354, 932600, 974602, 906659]",Object546Property1
Object546,Property3,493483,"[957925, 679423, 921206, 832448, 834799, 596514, 531508, 674604, 708078, 805330]",Object546Property3
Object546,Property6,125311,"[967200, 835830, 988039, 551818, 810310, 760835, 911935, 756879, 861472, 958186]",Object546Property6
Object547,Property5,415362,"[932212, 975756, 788799, 659615, 883750, 840869, 780408, 924116, 658398, 966126]",Object547Property5
Object547,Property4,207435,"[692920, 784791, 720406, 804585, 809869, 782456, 730948, 652859, 645600, 696231]",Object547Property4
Object547,Property2,247123,"[615884, 653358, 926744, 576263, 790178, 643287, 727738, 978317, 905152, 501756]",Object547Property2
Object547,Property1,322389,"[628191, 845075, 833816, 617776, 532113, 792127, 849286, 541388, 617644, 745788]",Object547Property1
Object547,Property3,228890,"[853408, 972330, 976535, 671967, 939313, 569695, 919563, 647951, 532209, 554304]",Object547Property3
Object547,Property6,236962,"[688901, 526586, 647457, 594088, 859323, 740771, 871127, 986530, 670814, 607686]",Object547Property6
Object548,Property5,203612,"[699477, 610302, 860305, 582423, 847385, 958039, 601220, 710758, 513667, 929167]",Object548Property5
Object548,Property4,162777,"[587922, 795752, 619256, 981173, 650195, 944691, 585139, 827563, 881618, 602843]",Object548Property4
Object548,Property2,472009,"[926822, 728944, 824619, 630490, 535848, 782899, 511886, 942942, 952585, 939911]",Object548Property2
Object548,Property1,285832,"[536795, 631287, 946253, 623825, 519175, 765345, 930205, 947286, 570919, 758290]",Object548Property1
Object548,Property3,281819,"[957745, 622213, 731610, 753130, 705323, 920083, 698395, 804917, 971384, 853404]",Object548Property3
Object548,Property6,496911,"[923745, 830042, 976035, 742143, 713314, 972503, 715159, 656887, 840237, 642523]",Object548Property6
Object549,Property5,429211,"[542177, 825049, 758359, 547039, 731096, 922144, 885577, 779974, 534216, 772618]",Object549Property5
Object549,Property4,220467,"[756737, 669149, 689393, 666115, 753639, 549406, 909020, 586616, 982848, 838665]",Object549Property4
Object549,Property2,327426,"[770647, 823929, 668848, 800289, 724759, 688566, 980181, 999997, 661843, 683240]",Object549Property2
Object549,Property1,492287,"[533232, 508766, 766511, 835573, 570255, 647967, 981415, 982335, 654955, 562393]",Object549Property1
Object549,Property3,147436,"[915305, 924015, 622435, 781502, 993652, 974286, 889102, 635562, 544322, 540349]",Object549Property3
Object549,Property6,427575,"[965994, 930327, 795319, 969377, 557662, 590007, 976559, 863064, 800772, 596745]",Object549Property6
Object550,Property5,183726,"[791033, 741125, 650517, 874238, 823590, 537175, 597488, 517476, 758300, 653054]",Object550Property5
Object550,Property4,147113,"[688563, 865564, 766027, 848266, 707128, 781456, 867708, 865056, 533310, 904032]",Object550Property4
Object550,Property2,167882,"[977831, 975923, 925604, 683159, 795465, 680729, 766404, 833944, 956958, 709685]",Object550Property2
Object550,Property1,288707,"[982144, 705268, 610020, 799360, 838645, 731025, 552188, 727108, 791122, 899076]",Object550Property1
Object550,Property3,356338,"[760111, 780819, 729942, 676940, 560023, 925154, 794561, 739417, 768317, 517873]",Object550Property3
Object550,Property6,395917,"[835820, 619044, 670266, 953489, 721626, 872427, 792022, 837875, 819691, 915774]",Object550Property6
Object551,Property5,268998,"[939417, 909627, 563919, 641111, 858680, 669224, 809506, 703103, 708493, 839095]",Object551Property5
Object551,Property4,361148,"[887037, 750264, 948674, 666000, 512252, 642077, 671087, 901793, 814008, 671776]",Object551Property4
Object551,Property2,413145,"[591701, 690694, 809552, 798599, 864780, 762364, 761817, 954629, 713572, 784803]",Object551Property2
Object551,Property1,180206,"[890328, 688860, 702414, 737248, 510315, 521397, 786408, 916985, 890298, 560193]",Object551Property1
Object551,Property3,191072,"[896752, 528481, 766708, 939485, 695251, 777051, 755705, 999565, 566650, 991742]",Object551Property3
Object551,Property6,164757,"[854719, 881577, 650619, 629314, 855065, 720530, 862495, 844032, 538042, 937865]",Object551Property6
Object552,Property5,201754,"[979445, 567769, 652678, 586451, 962304, 947125, 534582, 834523, 640725, 651341]",Object552Property5
Object552,Property4,287331,"[576699, 912841, 694001, 889671, 908882, 596758, 756587, 632431, 697601, 650300]",Object552Property4
Object552,Property2,386888,"[673704, 710137, 955143, 600021, 691270, 961354, 996445, 741828, 886404, 583424]",Object552Property2
Object552,Property1,435397,"[962105, 666485, 880143, 882853, 557360, 979151, 975432, 866550, 557111, 860122]",Object552Property1
Object552,Property3,170293,"[891154, 897247, 557170, 898392, 863063, 560778, 529187, 506565, 784459, 891788]",Object552Property3
Object552,Property6,150546,"[596858, 914944, 562605, 931903, 559750, 937747, 949002, 681477, 507742, 588682]",Object552Property6
Object553,Property5,128946,"[944591, 634165, 572923, 825312, 906285, 809338, 998155, 800270, 658835, 910824]",Object553Property5
Object553,Property4,210498,"[969170, 573460, 882081, 600042, 535572, 923732, 545119, 987045, 772083, 581832]",Object553Property4
Object553,Property2,425348,"[685575, 637445, 671172, 721583, 624785, 758103, 553755, 525936, 561969, 619289]",Object553Property2
Object553,Property1,113260,"[750464, 983054, 987770, 665607, 657940, 839784, 640668, 500623, 720494, 678009]",Object553Property1
Object553,Property3,156702,"[855083, 846680, 649803, 857733, 966602, 710654, 906350, 746045, 815483, 789780]",Object553Property3
Object553,Property6,361299,"[794579, 613352, 770013, 731080, 802786, 891288, 643297, 511328, 518556, 516328]",Object553Property6
Object554,Property5,425144,"[690726, 653762, 762079, 816107, 622582, 543927, 734196, 941238, 836366, 551452]",Object554Property5
Object554,Property4,330926,"[659297, 928529, 822758, 868924, 821782, 885561, 788491, 655626, 833502, 625582]",Object554Property4
Object554,Property2,390085,"[900724, 722412, 609273, 602882, 859063, 556133, 999050, 553633, 984301, 759013]",Object554Property2
Object554,Property1,347545,"[630974, 548865, 884202, 702683, 561930, 961083, 508614, 532714, 950698, 878037]",Object554Property1
Object554,Property3,253244,"[573645, 532027, 952932, 753737, 691152, 694664, 608940, 676769, 707857, 786792]",Object554Property3
Object554,Property6,282691,"[772258, 755252, 953872, 768642, 903309, 514029, 671435, 719560, 556112, 904141]",Object554Property6
Object555,Property5,254134,"[936319, 822484, 822268, 562761, 821760, 950375, 761361, 811230, 736610, 753184]",Object555Property5
Object555,Property4,459794,"[609888, 711771, 524427, 713849, 516353, 654882, 774313, 588589, 628875, 760350]",Object555Property4
Object555,Property2,160067,"[924519, 917005, 912338, 972653, 991910, 873008, 812891, 745527, 995266, 988043]",Object555Property2
Object555,Property1,345424,"[522418, 525520, 758999, 729300, 964368, 857472, 570832, 535900, 767063, 659661]",Object555Property1
Object555,Property3,171533,"[606850, 704579, 530446, 513776, 549123, 678967, 894997, 634786, 656424, 589470]",Object555Property3
Object555,Property6,386264,"[824978, 910826, 672156, 609767, 964034, 634333, 748432, 503751, 981568, 717655]",Object555Property6
Object556,Property5,234043,"[613443, 579249, 824341, 535763, 886683, 655074, 560454, 512083, 933923, 678502]",Object556Property5
Object556,Property4,378252,"[718416, 528355, 554827, 690621, 755004, 879523, 738762, 857541, 531121, 783953]",Object556Property4
Object556,Property2,377658,"[528163, 948458, 814915, 725869, 635556, 538963, 752993, 796391, 552108, 545166]",Object556Property2
Object556,Property1,252870,"[572807, 586400, 533938, 735243, 758606, 548457, 798283, 865928, 945743, 599193]",Object556Property1
Object556,Property3,145450,"[953845, 588251, 523426, 981022, 996677, 964759, 602969, 534678, 680638, 767375]",Object556Property3
Object556,Property6,253205,"[741716, 786670, 870938, 640093, 796472, 552219, 554250, 963065, 531512, 510555]",Object556Property6
Object557,Property5,269936,"[781384, 518087, 827653, 937345, 586928, 575956, 534154, 601543, 941179, 984479]",Object557Property5
Object557,Property4,311495,"[653985, 666612, 849174, 616961, 634293, 804410, 521064, 850311, 817060, 789212]",Object557Property4
Object557,Property2,489428,"[934897, 904238, 624173, 706141, 539407, 835218, 814835, 723516, 863204, 594220]",Object557Property2
Object557,Property1,380979,"[549062, 851949, 963740, 512531, 967451, 505509, 969389, 549263, 905755, 643987]",Object557Property1
Object557,Property3,100525,"[577236, 638081, 713483, 615868, 556229, 955483, 619261, 513088, 822710, 532116]",Object557Property3
Object557,Property6,302783,"[820900, 807332, 559569, 727655, 511637, 544948, 656320, 930079, 532521, 656202]",Object557Property6
Object558,Property5,323593,"[776197, 869387, 726076, 618067, 932418, 750276, 810395, 565957, 773197, 717001]",Object558Property5
Object558,Property4,274198,"[564558, 822249, 519579, 672066, 814524, 736300, 740563, 962716, 709614, 988897]",Object558Property4
Object558,Property2,100527,"[587394, 511977, 586221, 861408, 822012, 870067, 840754, 836218, 760696, 605609]",Object558Property2
Object558,Property1,378998,"[658211, 948106, 779660, 592643, 711344, 627696, 880244, 839332, 624956, 767302]",Object558Property1
Object558,Property3,191537,"[656880, 943159, 685778, 525485, 678952, 570842, 620232, 724091, 992232, 651814]",Object558Property3
Object558,Property6,446271,"[828290, 911029, 739998, 834754, 654714, 910220, 781817, 984299, 845754, 945006]",Object558Property6
Object559,Property5,199879,"[938013, 970580, 690175, 696638, 806591, 878788, 614422, 979884, 510104, 645266]",Object559Property5
Object559,Property4,242086,"[889957, 826965, 788019, 570600, 577620, 904871, 632592, 642451, 662578, 589261]",Object559Property4
Object559,Property2,323762,"[864571, 917165, 565488, 834033, 893871, 961463, 655995, 899622, 712360, 755143]",Object559Property2
Object559,Property1,171045,"[604592, 672411, 646135, 934883, 953128, 727558, 740023, 534699, 518214, 743860]",Object559Property1
Object559,Property3,125661,"[963628, 652439, 925492, 611085, 555503, 894364, 952464, 811756, 761440, 920842]",Object559Property3
Object559,Property6,102068,"[679216, 610909, 991228, 850596, 808158, 735592, 658705, 855295, 722877, 554460]",Object559Property6
Object560,Property5,317709,"[844443, 815953, 902907, 995340, 716948, 873484, 686805, 786356, 903965, 562194]",Object560Property5
Object560,Property4,213147,"[648301, 770432, 720855, 559270, 670566, 867311, 579902, 515989, 829281, 858194]",Object560Property4
Object560,Property2,430061,"[941165, 684595, 584242, 889267, 786431, 728980, 987162, 839204, 514754, 645564]",Object560Property2
Object560,Property1,338217,"[537971, 626681, 978125, 710233, 588560, 966644, 588597, 667743, 951407, 517637]",Object560Property1
Object560,Property3,149182,"[706035, 577767, 769441, 780087, 540161, 977765, 631342, 907217, 662419, 603484]",Object560Property3
Object560,Property6,422980,"[794562, 577917, 539960, 709968, 825786, 844770, 717266, 945975, 716308, 986971]",Object560Property6
Object561,Property5,308375,"[787775, 788044, 544493, 670538, 617629, 566488, 897152, 919147, 655476, 532664]",Object561Property5
Object561,Property4,362964,"[543392, 725913, 832202, 940576, 707986, 718051, 683252, 596386, 841585, 802856]",Object561Property4
Object561,Property2,451696,"[981794, 720389, 662350, 953296, 935208, 623083, 902680, 823874, 546084, 682990]",Object561Property2
Object561,Property1,303755,"[596624, 807087, 545276, 531890, 629387, 631552, 524113, 691046, 500419, 914617]",Object561Property1
Object561,Property3,199078,"[576038, 505836, 593803, 861520, 766248, 834765, 933100, 974770, 581084, 745388]",Object561Property3
Object561,Property6,464748,"[544019, 596822, 710521, 588142, 620414, 619892, 729318, 879810, 699721, 784953]",Object561Property6
Object562,Property5,408193,"[534115, 790025, 693188, 791579, 972518, 567881, 904263, 955947, 676424, 880149]",Object562Property5
Object562,Property4,447028,"[721649, 854945, 823299, 865820, 671446, 589706, 594504, 668198, 554647, 776979]",Object562Property4
Object562,Property2,115380,"[648681, 583067, 705064, 688790, 654003, 775117, 990191, 933319, 587183, 758114]",Object562Property2
Object562,Property1,498925,"[903855, 607433, 804608, 611733, 989214, 908921, 915502, 880782, 777684, 680979]",Object562Property1
Object562,Property3,240736,"[719576, 919218, 908899, 856840, 773344, 945323, 638283, 890450, 823174, 650065]",Object562Property3
Object562,Property6,348243,"[570731, 820294, 608530, 995434, 662726, 996230, 586370, 523540, 512665, 981102]",Object562Property6
Object563,Property5,267753,"[717681, 734420, 845113, 665169, 918101, 573873, 618170, 634119, 709610, 819948]",Object563Property5
Object563,Property4,295642,"[994651, 635598, 844370, 735416, 999416, 637215, 533960, 806657, 565729, 755511]",Object563Property4
Object563,Property2,234918,"[939355, 603101, 684526, 952451, 632959, 636180, 674679, 876833, 899395, 886437]",Object563Property2
Object563,Property1,278484,"[823602, 834252, 678486, 723100, 995803, 794809, 528941, 839143, 515287, 582954]",Object563Property1
Object563,Property3,328346,"[581564, 780095, 611674, 861347, 920904, 542932, 730230, 905445, 776125, 564157]",Object563Property3
Object563,Property6,279631,"[759897, 601752, 529660, 906711, 831164, 755345, 617144, 980645, 697446, 527754]",Object563Property6
Object564,Property5,332445,"[881926, 612644, 993787, 524192, 943059, 864549, 559665, 605082, 634265, 530400]",Object564Property5
Object564,Property4,460756,"[704330, 754894, 883812, 675840, 749790, 791936, 936059, 565327, 888623, 888486]",Object564Property4
Object564,Property2,207125,"[537172, 939759, 748650, 673336, 904382, 851914, 783860, 944657, 620510, 923730]",Object564Property2
Object564,Property1,190914,"[969032, 708105, 665033, 612749, 801728, 746283, 915883, 584816, 804356, 877531]",Object564Property1
Object564,Property3,420023,"[785073, 726459, 928445, 628617, 688357, 895769, 893159, 677844, 974116, 841831]",Object564Property3
Object564,Property6,307971,"[975228, 750416, 532908, 927248, 691759, 634224, 937338, 715994, 859532, 731676]",Object564Property6
Object565,Property5,103838,"[900358, 842856, 585147, 683908, 940554, 708787, 657822, 909641, 747333, 728702]",Object565Property5
Object565,Property4,169336,"[836985, 761064, 694938, 971782, 536228, 952204, 732876, 973960, 723006, 728744]",Object565Property4
Object565,Property2,486185,"[950010, 840407, 908622, 673855, 806595, 855660, 831159, 945542, 628629, 804020]",Object565Property2
Object565,Property1,194390,"[765180, 781315, 972441, 594354, 905828, 500436, 509673, 662014, 680078, 563474]",Object565Property1
