ID,Object,Property,Value,Source,ObjectProperty,trustworthiness,oldtrustworthiness,Value_confidence
0.0,Object292,Property4,623935,Source8,Object292Property4,0.8,0.8,0.0
0.0,Object292,Property6,659310,Source8,Object292Property6,0.8,0.8,0.0
0.0,Object293,Property4,614086,Source8,Object293Property4,0.8,0.8,0.0
0.0,Object293,Property6,642000,Source8,Object293Property6,0.8,0.8,0.0
0.0,Object294,Property4,755239,Source8,Object294Property4,0.8,0.8,0.0
0.0,Object294,Property6,622296,Source8,Object294Property6,0.8,0.8,0.0
0.0,Object295,Property4,672644,Source8,Object295Property4,0.8,0.8,0.0
0.0,Object295,Property6,753756,Source8,Object295Property6,0.8,0.8,0.0
0.0,Object296,Property4,777171,Source8,Object296Property4,0.8,0.8,0.0
0.0,Object296,Property6,729453,Source8,Object296Property6,0.8,0.8,0.0
0.0,Object297,Property4,989267,Source8,Object297Property4,0.8,0.8,0.0
0.0,Object297,Property6,709636,Source8,Object297Property6,0.8,0.8,0.0
0.0,Object298,Property4,502812,Source8,Object298Property4,0.8,0.8,0.0
0.0,Object298,Property6,588917,Source8,Object298Property6,0.8,0.8,0.0
0.0,Object299,Property4,717347,Source8,Object299Property4,0.8,0.8,0.0
0.0,Object299,Property6,579111,Source8,Object299Property6,0.8,0.8,0.0
0.0,Object300,Property4,808817,Source8,Object300Property4,0.8,0.8,0.0
0.0,Object300,Property6,842472,Source8,Object300Property6,0.8,0.8,0.0
0.0,Object301,Property4,513354,Source8,Object301Property4,0.8,0.8,0.0
0.0,Object301,Property6,972299,Source8,Object301Property6,0.8,0.8,0.0
0.0,Object302,Property4,858976,Source8,Object302Property4,0.8,0.8,0.0
0.0,Object302,Property6,677462,Source8,Object302Property6,0.8,0.8,0.0
0.0,Object303,Property4,789809,Source8,Object303Property4,0.8,0.8,0.0
0.0,Object303,Property6,556497,Source8,Object303Property6,0.8,0.8,0.0
0.0,Object304,Property4,608556,Source8,Object304Property4,0.8,0.8,0.0
0.0,Object304,Property6,573992,Source8,Object304Property6,0.8,0.8,0.0
0.0,Object305,Property4,895529,Source8,Object305Property4,0.8,0.8,0.0
0.0,Object305,Property6,952548,Source8,Object305Property6,0.8,0.8,0.0
0.0,Object306,Property4,711137,Source8,Object306Property4,0.8,0.8,0.0
0.0,Object306,Property6,615879,Source8,Object306Property6,0.8,0.8,0.0
0.0,Object307,Property4,655267,Source8,Object307Property4,0.8,0.8,0.0
0.0,Object307,Property6,818130,Source8,Object307Property6,0.8,0.8,0.0
0.0,Object308,Property4,873320,Source8,Object308Property4,0.8,0.8,0.0
0.0,Object308,Property6,506357,Source8,Object308Property6,0.8,0.8,0.0
0.0,Object309,Property4,858706,Source8,Object309Property4,0.8,0.8,0.0
0.0,Object309,Property6,956275,Source8,Object309Property6,0.8,0.8,0.0
0.0,Object310,Property4,719179,Source8,Object310Property4,0.8,0.8,0.0
0.0,Object310,Property6,965650,Source8,Object310Property6,0.8,0.8,0.0
0.0,Object311,Property4,650089,Source8,Object311Property4,0.8,0.8,0.0
0.0,Object311,Property6,735944,Source8,Object311Property6,0.8,0.8,0.0
0.0,Object312,Property4,866395,Source8,Object312Property4,0.8,0.8,0.0
0.0,Object312,Property6,644902,Source8,Object312Property6,0.8,0.8,0.0
0.0,Object313,Property4,502215,Source8,Object313Property4,0.8,0.8,0.0
0.0,Object313,Property6,942882,Source8,Object313Property6,0.8,0.8,0.0
0.0,Object314,Property4,762993,Source8,Object314Property4,0.8,0.8,0.0
0.0,Object314,Property6,514621,Source8,Object314Property6,0.8,0.8,0.0
0.0,Object315,Property4,553655,Source8,Object315Property4,0.8,0.8,0.0
0.0,Object315,Property6,583422,Source8,Object315Property6,0.8,0.8,0.0
0.0,Object316,Property4,608320,Source8,Object316Property4,0.8,0.8,0.0
0.0,Object316,Property6,612246,Source8,Object316Property6,0.8,0.8,0.0
0.0,Object317,Property4,828420,Source8,Object317Property4,0.8,0.8,0.0
0.0,Object317,Property6,728068,Source8,Object317Property6,0.8,0.8,0.0
0.0,Object318,Property4,921490,Source8,Object318Property4,0.8,0.8,0.0
0.0,Object318,Property6,967318,Source8,Object318Property6,0.8,0.8,0.0
0.0,Object319,Property4,619427,Source8,Object319Property4,0.8,0.8,0.0
0.0,Object319,Property6,717291,Source8,Object319Property6,0.8,0.8,0.0
0.0,Object320,Property4,667781,Source8,Object320Property4,0.8,0.8,0.0
0.0,Object320,Property6,698802,Source8,Object320Property6,0.8,0.8,0.0
0.0,Object321,Property4,661506,Source8,Object321Property4,0.8,0.8,0.0
0.0,Object321,Property6,880495,Source8,Object321Property6,0.8,0.8,0.0
0.0,Object322,Property4,751823,Source8,Object322Property4,0.8,0.8,0.0
0.0,Object322,Property6,963194,Source8,Object322Property6,0.8,0.8,0.0
0.0,Object323,Property4,538788,Source8,Object323Property4,0.8,0.8,0.0
0.0,Object323,Property6,578274,Source8,Object323Property6,0.8,0.8,0.0
0.0,Object324,Property4,594883,Source8,Object324Property4,0.8,0.8,0.0
0.0,Object324,Property6,513242,Source8,Object324Property6,0.8,0.8,0.0
0.0,Object325,Property4,572398,Source8,Object325Property4,0.8,0.8,0.0
0.0,Object325,Property6,792872,Source8,Object325Property6,0.8,0.8,0.0
0.0,Object326,Property4,784265,Source8,Object326Property4,0.8,0.8,0.0
0.0,Object326,Property6,630310,Source8,Object326Property6,0.8,0.8,0.0
0.0,Object327,Property4,743052,Source8,Object327Property4,0.8,0.8,0.0
0.0,Object327,Property6,591621,Source8,Object327Property6,0.8,0.8,0.0
0.0,Object328,Property4,618349,Source8,Object328Property4,0.8,0.8,0.0
0.0,Object328,Property6,679025,Source8,Object328Property6,0.8,0.8,0.0
0.0,Object329,Property4,531904,Source8,Object329Property4,0.8,0.8,0.0
0.0,Object329,Property6,918874,Source8,Object329Property6,0.8,0.8,0.0
0.0,Object330,Property4,589263,Source8,Object330Property4,0.8,0.8,0.0
0.0,Object330,Property6,688505,Source8,Object330Property6,0.8,0.8,0.0
0.0,Object331,Property4,569833,Source8,Object331Property4,0.8,0.8,0.0
0.0,Object331,Property6,569005,Source8,Object331Property6,0.8,0.8,0.0
0.0,Object332,Property4,911892,Source8,Object332Property4,0.8,0.8,0.0
0.0,Object332,Property6,639060,Source8,Object332Property6,0.8,0.8,0.0
0.0,Object333,Property4,856608,Source8,Object333Property4,0.8,0.8,0.0
0.0,Object333,Property6,844195,Source8,Object333Property6,0.8,0.8,0.0
0.0,Object334,Property4,835863,Source8,Object334Property4,0.8,0.8,0.0
0.0,Object334,Property6,887012,Source8,Object334Property6,0.8,0.8,0.0
0.0,Object335,Property4,803947,Source8,Object335Property4,0.8,0.8,0.0
0.0,Object335,Property6,887663,Source8,Object335Property6,0.8,0.8,0.0
0.0,Object336,Property4,515033,Source8,Object336Property4,0.8,0.8,0.0
0.0,Object336,Property6,560442,Source8,Object336Property6,0.8,0.8,0.0
0.0,Object337,Property4,648645,Source8,Object337Property4,0.8,0.8,0.0
0.0,Object337,Property6,607430,Source8,Object337Property6,0.8,0.8,0.0
0.0,Object338,Property4,693282,Source8,Object338Property4,0.8,0.8,0.0
0.0,Object338,Property6,557231,Source8,Object338Property6,0.8,0.8,0.0
0.0,Object339,Property4,607154,Source8,Object339Property4,0.8,0.8,0.0
0.0,Object339,Property6,783197,Source8,Object339Property6,0.8,0.8,0.0
0.0,Object340,Property4,671189,Source8,Object340Property4,0.8,0.8,0.0
0.0,Object340,Property6,969232,Source8,Object340Property6,0.8,0.8,0.0
0.0,Object341,Property4,925700,Source8,Object341Property4,0.8,0.8,0.0
0.0,Object341,Property6,940325,Source8,Object341Property6,0.8,0.8,0.0
0.0,Object342,Property4,926631,Source8,Object342Property4,0.8,0.8,0.0
0.0,Object342,Property6,889681,Source8,Object342Property6,0.8,0.8,0.0
0.0,Object343,Property4,515611,Source8,Object343Property4,0.8,0.8,0.0
0.0,Object343,Property6,844981,Source8,Object343Property6,0.8,0.8,0.0
0.0,Object344,Property4,765050,Source8,Object344Property4,0.8,0.8,0.0
0.0,Object344,Property6,590952,Source8,Object344Property6,0.8,0.8,0.0
0.0,Object345,Property4,954464,Source8,Object345Property4,0.8,0.8,0.0
0.0,Object345,Property6,791097,Source8,Object345Property6,0.8,0.8,0.0
0.0,Object346,Property4,817501,Source8,Object346Property4,0.8,0.8,0.0
0.0,Object346,Property6,927486,Source8,Object346Property6,0.8,0.8,0.0
0.0,Object347,Property4,907488,Source8,Object347Property4,0.8,0.8,0.0
0.0,Object347,Property6,763629,Source8,Object347Property6,0.8,0.8,0.0
0.0,Object348,Property4,684115,Source8,Object348Property4,0.8,0.8,0.0
0.0,Object348,Property6,963790,Source8,Object348Property6,0.8,0.8,0.0
0.0,Object349,Property4,955973,Source8,Object349Property4,0.8,0.8,0.0
0.0,Object349,Property6,795280,Source8,Object349Property6,0.8,0.8,0.0
0.0,Object350,Property4,664960,Source8,Object350Property4,0.8,0.8,0.0
0.0,Object350,Property6,895471,Source8,Object350Property6,0.8,0.8,0.0
0.0,Object351,Property4,650805,Source8,Object351Property4,0.8,0.8,0.0
0.0,Object351,Property6,637071,Source8,Object351Property6,0.8,0.8,0.0
0.0,Object352,Property4,974956,Source8,Object352Property4,0.8,0.8,0.0
0.0,Object352,Property6,811175,Source8,Object352Property6,0.8,0.8,0.0
0.0,Object353,Property4,766333,Source8,Object353Property4,0.8,0.8,0.0
0.0,Object353,Property6,904616,Source8,Object353Property6,0.8,0.8,0.0
0.0,Object354,Property4,576813,Source8,Object354Property4,0.8,0.8,0.0
0.0,Object354,Property6,607593,Source8,Object354Property6,0.8,0.8,0.0
0.0,Object355,Property4,568658,Source8,Object355Property4,0.8,0.8,0.0
0.0,Object355,Property6,705506,Source8,Object355Property6,0.8,0.8,0.0
0.0,Object356,Property4,892339,Source8,Object356Property4,0.8,0.8,0.0
0.0,Object356,Property6,698598,Source8,Object356Property6,0.8,0.8,0.0
0.0,Object357,Property4,511515,Source8,Object357Property4,0.8,0.8,0.0
0.0,Object357,Property6,610049,Source8,Object357Property6,0.8,0.8,0.0
0.0,Object358,Property4,746255,Source8,Object358Property4,0.8,0.8,0.0
0.0,Object358,Property6,673513,Source8,Object358Property6,0.8,0.8,0.0
0.0,Object359,Property4,889894,Source8,Object359Property4,0.8,0.8,0.0
0.0,Object359,Property6,800239,Source8,Object359Property6,0.8,0.8,0.0
0.0,Object360,Property4,903744,Source8,Object360Property4,0.8,0.8,0.0
0.0,Object360,Property6,930552,Source8,Object360Property6,0.8,0.8,0.0
0.0,Object361,Property4,773915,Source8,Object361Property4,0.8,0.8,0.0
0.0,Object361,Property6,622922,Source8,Object361Property6,0.8,0.8,0.0
0.0,Object362,Property4,741779,Source8,Object362Property4,0.8,0.8,0.0
0.0,Object362,Property6,616424,Source8,Object362Property6,0.8,0.8,0.0
0.0,Object363,Property4,600455,Source8,Object363Property4,0.8,0.8,0.0
0.0,Object363,Property6,699188,Source8,Object363Property6,0.8,0.8,0.0
0.0,Object364,Property4,831872,Source8,Object364Property4,0.8,0.8,0.0
0.0,Object364,Property6,758161,Source8,Object364Property6,0.8,0.8,0.0
0.0,Object365,Property4,902085,Source8,Object365Property4,0.8,0.8,0.0
0.0,Object365,Property6,759377,Source8,Object365Property6,0.8,0.8,0.0
0.0,Object366,Property4,580562,Source8,Object366Property4,0.8,0.8,0.0
0.0,Object366,Property6,572502,Source8,Object366Property6,0.8,0.8,0.0
0.0,Object367,Property4,537742,Source8,Object367Property4,0.8,0.8,0.0
0.0,Object367,Property6,810838,Source8,Object367Property6,0.8,0.8,0.0
0.0,Object368,Property4,678163,Source8,Object368Property4,0.8,0.8,0.0
0.0,Object368,Property6,834126,Source8,Object368Property6,0.8,0.8,0.0
0.0,Object369,Property4,753405,Source8,Object369Property4,0.8,0.8,0.0
0.0,Object369,Property6,704036,Source8,Object369Property6,0.8,0.8,0.0
0.0,Object370,Property4,549720,Source8,Object370Property4,0.8,0.8,0.0
0.0,Object370,Property6,746428,Source8,Object370Property6,0.8,0.8,0.0
0.0,Object371,Property4,927997,Source8,Object371Property4,0.8,0.8,0.0
0.0,Object371,Property6,957639,Source8,Object371Property6,0.8,0.8,0.0
0.0,Object372,Property4,623384,Source8,Object372Property4,0.8,0.8,0.0
0.0,Object372,Property6,652760,Source8,Object372Property6,0.8,0.8,0.0
0.0,Object373,Property4,874394,Source8,Object373Property4,0.8,0.8,0.0
0.0,Object373,Property6,876193,Source8,Object373Property6,0.8,0.8,0.0
0.0,Object374,Property4,682188,Source8,Object374Property4,0.8,0.8,0.0
0.0,Object374,Property6,944640,Source8,Object374Property6,0.8,0.8,0.0
0.0,Object375,Property4,797239,Source8,Object375Property4,0.8,0.8,0.0
0.0,Object375,Property6,929587,Source8,Object375Property6,0.8,0.8,0.0
0.0,Object376,Property4,905024,Source8,Object376Property4,0.8,0.8,0.0
0.0,Object376,Property6,998999,Source8,Object376Property6,0.8,0.8,0.0
0.0,Object377,Property4,749628,Source8,Object377Property4,0.8,0.8,0.0
0.0,Object377,Property6,549605,Source8,Object377Property6,0.8,0.8,0.0
0.0,Object378,Property4,925724,Source8,Object378Property4,0.8,0.8,0.0
0.0,Object378,Property6,733421,Source8,Object378Property6,0.8,0.8,0.0
0.0,Object379,Property4,949231,Source8,Object379Property4,0.8,0.8,0.0
0.0,Object379,Property6,553244,Source8,Object379Property6,0.8,0.8,0.0
0.0,Object380,Property4,565917,Source8,Object380Property4,0.8,0.8,0.0
0.0,Object380,Property6,916226,Source8,Object380Property6,0.8,0.8,0.0
0.0,Object381,Property4,555433,Source8,Object381Property4,0.8,0.8,0.0
0.0,Object381,Property6,821632,Source8,Object381Property6,0.8,0.8,0.0
0.0,Object382,Property4,982845,Source8,Object382Property4,0.8,0.8,0.0
0.0,Object382,Property6,984133,Source8,Object382Property6,0.8,0.8,0.0
0.0,Object383,Property4,868524,Source8,Object383Property4,0.8,0.8,0.0
0.0,Object383,Property6,532371,Source8,Object383Property6,0.8,0.8,0.0
0.0,Object384,Property4,881314,Source8,Object384Property4,0.8,0.8,0.0
0.0,Object384,Property6,793244,Source8,Object384Property6,0.8,0.8,0.0
0.0,Object385,Property4,877196,Source8,Object385Property4,0.8,0.8,0.0
0.0,Object385,Property6,650329,Source8,Object385Property6,0.8,0.8,0.0
0.0,Object386,Property4,739799,Source8,Object386Property4,0.8,0.8,0.0
0.0,Object386,Property6,664836,Source8,Object386Property6,0.8,0.8,0.0
0.0,Object387,Property4,837932,Source8,Object387Property4,0.8,0.8,0.0
0.0,Object387,Property6,703489,Source8,Object387Property6,0.8,0.8,0.0
0.0,Object388,Property4,898731,Source8,Object388Property4,0.8,0.8,0.0
0.0,Object388,Property6,514565,Source8,Object388Property6,0.8,0.8,0.0
0.0,Object389,Property4,890782,Source8,Object389Property4,0.8,0.8,0.0
0.0,Object389,Property6,554257,Source8,Object389Property6,0.8,0.8,0.0
0.0,Object390,Property4,813631,Source8,Object390Property4,0.8,0.8,0.0
0.0,Object390,Property6,982513,Source8,Object390Property6,0.8,0.8,0.0
0.0,Object391,Property4,765994,Source8,Object391Property4,0.8,0.8,0.0
0.0,Object391,Property6,599382,Source8,Object391Property6,0.8,0.8,0.0
0.0,Object392,Property4,774101,Source8,Object392Property4,0.8,0.8,0.0
0.0,Object392,Property6,543669,Source8,Object392Property6,0.8,0.8,0.0
0.0,Object393,Property4,592811,Source8,Object393Property4,0.8,0.8,0.0
0.0,Object393,Property6,812374,Source8,Object393Property6,0.8,0.8,0.0
0.0,Object394,Property4,985934,Source8,Object394Property4,0.8,0.8,0.0
0.0,Object394,Property6,568094,Source8,Object394Property6,0.8,0.8,0.0
0.0,Object395,Property4,572408,Source8,Object395Property4,0.8,0.8,0.0
0.0,Object395,Property6,684119,Source8,Object395Property6,0.8,0.8,0.0
0.0,Object396,Property4,567785,Source8,Object396Property4,0.8,0.8,0.0
0.0,Object396,Property6,991994,Source8,Object396Property6,0.8,0.8,0.0
0.0,Object397,Property4,560247,Source8,Object397Property4,0.8,0.8,0.0
0.0,Object397,Property6,842685,Source8,Object397Property6,0.8,0.8,0.0
0.0,Object398,Property4,783452,Source8,Object398Property4,0.8,0.8,0.0
0.0,Object398,Property6,620791,Source8,Object398Property6,0.8,0.8,0.0
0.0,Object399,Property4,577806,Source8,Object399Property4,0.8,0.8,0.0
0.0,Object399,Property6,881483,Source8,Object399Property6,0.8,0.8,0.0
0.0,Object400,Property4,950416,Source8,Object400Property4,0.8,0.8,0.0
0.0,Object400,Property6,948241,Source8,Object400Property6,0.8,0.8,0.0
0.0,Object401,Property4,694300,Source8,Object401Property4,0.8,0.8,0.0
0.0,Object401,Property6,697455,Source8,Object401Property6,0.8,0.8,0.0
0.0,Object402,Property4,728296,Source8,Object402Property4,0.8,0.8,0.0
0.0,Object402,Property6,671644,Source8,Object402Property6,0.8,0.8,0.0
0.0,Object403,Property4,536317,Source8,Object403Property4,0.8,0.8,0.0
0.0,Object403,Property6,610743,Source8,Object403Property6,0.8,0.8,0.0
0.0,Object404,Property4,886598,Source8,Object404Property4,0.8,0.8,0.0
0.0,Object404,Property6,747686,Source8,Object404Property6,0.8,0.8,0.0
0.0,Object405,Property4,525570,Source8,Object405Property4,0.8,0.8,0.0
0.0,Object405,Property6,951322,Source8,Object405Property6,0.8,0.8,0.0
0.0,Object406,Property4,558326,Source8,Object406Property4,0.8,0.8,0.0
0.0,Object406,Property6,650740,Source8,Object406Property6,0.8,0.8,0.0
0.0,Object407,Property4,615233,Source8,Object407Property4,0.8,0.8,0.0
0.0,Object407,Property6,650024,Source8,Object407Property6,0.8,0.8,0.0
0.0,Object408,Property4,653462,Source8,Object408Property4,0.8,0.8,0.0
0.0,Object408,Property6,507468,Source8,Object408Property6,0.8,0.8,0.0
0.0,Object409,Property4,689062,Source8,Object409Property4,0.8,0.8,0.0
0.0,Object409,Property6,507172,Source8,Object409Property6,0.8,0.8,0.0
0.0,Object410,Property4,701655,Source8,Object410Property4,0.8,0.8,0.0
0.0,Object410,Property6,738056,Source8,Object410Property6,0.8,0.8,0.0
0.0,Object411,Property4,955465,Source8,Object411Property4,0.8,0.8,0.0
0.0,Object411,Property6,565505,Source8,Object411Property6,0.8,0.8,0.0
0.0,Object412,Property4,560870,Source8,Object412Property4,0.8,0.8,0.0
0.0,Object412,Property6,800245,Source8,Object412Property6,0.8,0.8,0.0
0.0,Object413,Property4,963313,Source8,Object413Property4,0.8,0.8,0.0
0.0,Object413,Property6,574756,Source8,Object413Property6,0.8,0.8,0.0
0.0,Object414,Property4,997044,Source8,Object414Property4,0.8,0.8,0.0
0.0,Object414,Property6,659269,Source8,Object414Property6,0.8,0.8,0.0
0.0,Object415,Property4,590536,Source8,Object415Property4,0.8,0.8,0.0
0.0,Object415,Property6,604016,Source8,Object415Property6,0.8,0.8,0.0
0.0,Object416,Property4,676023,Source8,Object416Property4,0.8,0.8,0.0
0.0,Object416,Property6,605819,Source8,Object416Property6,0.8,0.8,0.0
0.0,Object417,Property4,674716,Source8,Object417Property4,0.8,0.8,0.0
0.0,Object417,Property6,529481,Source8,Object417Property6,0.8,0.8,0.0
0.0,Object418,Property4,958364,Source8,Object418Property4,0.8,0.8,0.0
0.0,Object418,Property6,702659,Source8,Object418Property6,0.8,0.8,0.0
0.0,Object419,Property4,831773,Source8,Object419Property4,0.8,0.8,0.0
0.0,Object419,Property6,798101,Source8,Object419Property6,0.8,0.8,0.0
0.0,Object420,Property4,668436,Source8,Object420Property4,0.8,0.8,0.0
0.0,Object420,Property6,756025,Source8,Object420Property6,0.8,0.8,0.0
0.0,Object421,Property4,578549,Source8,Object421Property4,0.8,0.8,0.0
0.0,Object421,Property6,753846,Source8,Object421Property6,0.8,0.8,0.0
0.0,Object422,Property4,523155,Source8,Object422Property4,0.8,0.8,0.0
0.0,Object422,Property6,951782,Source8,Object422Property6,0.8,0.8,0.0
0.0,Object423,Property4,897215,Source8,Object423Property4,0.8,0.8,0.0
0.0,Object423,Property6,885038,Source8,Object423Property6,0.8,0.8,0.0
0.0,Object424,Property4,627350,Source8,Object424Property4,0.8,0.8,0.0
0.0,Object424,Property6,982114,Source8,Object424Property6,0.8,0.8,0.0
0.0,Object425,Property4,744385,Source8,Object425Property4,0.8,0.8,0.0
0.0,Object425,Property6,590895,Source8,Object425Property6,0.8,0.8,0.0
0.0,Object426,Property4,651344,Source8,Object426Property4,0.8,0.8,0.0
0.0,Object426,Property6,858596,Source8,Object426Property6,0.8,0.8,0.0
0.0,Object427,Property4,549309,Source8,Object427Property4,0.8,0.8,0.0
0.0,Object427,Property6,638100,Source8,Object427Property6,0.8,0.8,0.0
0.0,Object428,Property4,996474,Source8,Object428Property4,0.8,0.8,0.0
0.0,Object428,Property6,578406,Source8,Object428Property6,0.8,0.8,0.0
0.0,Object429,Property4,888578,Source8,Object429Property4,0.8,0.8,0.0
0.0,Object429,Property6,740602,Source8,Object429Property6,0.8,0.8,0.0
0.0,Object430,Property4,594890,Source8,Object430Property4,0.8,0.8,0.0
0.0,Object430,Property6,919360,Source8,Object430Property6,0.8,0.8,0.0
0.0,Object431,Property4,733487,Source8,Object431Property4,0.8,0.8,0.0
0.0,Object431,Property6,930434,Source8,Object431Property6,0.8,0.8,0.0
0.0,Object432,Property4,975477,Source8,Object432Property4,0.8,0.8,0.0
0.0,Object432,Property6,726359,Source8,Object432Property6,0.8,0.8,0.0
0.0,Object433,Property4,543347,Source8,Object433Property4,0.8,0.8,0.0
0.0,Object433,Property6,662772,Source8,Object433Property6,0.8,0.8,0.0
0.0,Object434,Property4,612916,Source8,Object434Property4,0.8,0.8,0.0
0.0,Object434,Property6,707348,Source8,Object434Property6,0.8,0.8,0.0
0.0,Object435,Property4,773251,Source8,Object435Property4,0.8,0.8,0.0
0.0,Object435,Property6,806040,Source8,Object435Property6,0.8,0.8,0.0
0.0,Object436,Property4,871304,Source8,Object436Property4,0.8,0.8,0.0
0.0,Object436,Property6,728540,Source8,Object436Property6,0.8,0.8,0.0
0.0,Object437,Property4,587879,Source8,Object437Property4,0.8,0.8,0.0
0.0,Object437,Property6,777455,Source8,Object437Property6,0.8,0.8,0.0
0.0,Object438,Property4,590423,Source8,Object438Property4,0.8,0.8,0.0
0.0,Object438,Property6,635768,Source8,Object438Property6,0.8,0.8,0.0
0.0,Object439,Property4,751123,Source8,Object439Property4,0.8,0.8,0.0
0.0,Object439,Property6,901992,Source8,Object439Property6,0.8,0.8,0.0
0.0,Object440,Property4,682519,Source8,Object440Property4,0.8,0.8,0.0
0.0,Object440,Property6,790703,Source8,Object440Property6,0.8,0.8,0.0
0.0,Object441,Property4,838817,Source8,Object441Property4,0.8,0.8,0.0
0.0,Object441,Property6,909111,Source8,Object441Property6,0.8,0.8,0.0
0.0,Object442,Property4,699422,Source8,Object442Property4,0.8,0.8,0.0
0.0,Object442,Property6,537511,Source8,Object442Property6,0.8,0.8,0.0
0.0,Object443,Property4,715604,Source8,Object443Property4,0.8,0.8,0.0
0.0,Object443,Property6,800170,Source8,Object443Property6,0.8,0.8,0.0
0.0,Object444,Property4,721875,Source8,Object444Property4,0.8,0.8,0.0
0.0,Object444,Property6,772595,Source8,Object444Property6,0.8,0.8,0.0
0.0,Object445,Property4,949334,Source8,Object445Property4,0.8,0.8,0.0
0.0,Object445,Property6,907855,Source8,Object445Property6,0.8,0.8,0.0
0.0,Object446,Property4,983791,Source8,Object446Property4,0.8,0.8,0.0
0.0,Object446,Property6,615525,Source8,Object446Property6,0.8,0.8,0.0
0.0,Object447,Property4,500795,Source8,Object447Property4,0.8,0.8,0.0
0.0,Object447,Property6,775134,Source8,Object447Property6,0.8,0.8,0.0
0.0,Object448,Property4,621204,Source8,Object448Property4,0.8,0.8,0.0
0.0,Object448,Property6,819598,Source8,Object448Property6,0.8,0.8,0.0
0.0,Object449,Property4,919734,Source8,Object449Property4,0.8,0.8,0.0
0.0,Object449,Property6,639253,Source8,Object449Property6,0.8,0.8,0.0
0.0,Object450,Property4,722018,Source8,Object450Property4,0.8,0.8,0.0
0.0,Object450,Property6,728568,Source8,Object450Property6,0.8,0.8,0.0
0.0,Object451,Property4,567485,Source8,Object451Property4,0.8,0.8,0.0
0.0,Object451,Property6,831228,Source8,Object451Property6,0.8,0.8,0.0
0.0,Object452,Property4,646643,Source8,Object452Property4,0.8,0.8,0.0
0.0,Object452,Property6,584034,Source8,Object452Property6,0.8,0.8,0.0
0.0,Object453,Property4,511925,Source8,Object453Property4,0.8,0.8,0.0
0.0,Object453,Property6,541574,Source8,Object453Property6,0.8,0.8,0.0
0.0,Object454,Property4,737972,Source8,Object454Property4,0.8,0.8,0.0
0.0,Object454,Property6,782278,Source8,Object454Property6,0.8,0.8,0.0
0.0,Object455,Property4,893135,Source8,Object455Property4,0.8,0.8,0.0
0.0,Object455,Property6,850651,Source8,Object455Property6,0.8,0.8,0.0
0.0,Object456,Property4,618841,Source8,Object456Property4,0.8,0.8,0.0
0.0,Object456,Property6,934995,Source8,Object456Property6,0.8,0.8,0.0
0.0,Object457,Property4,704470,Source8,Object457Property4,0.8,0.8,0.0
0.0,Object457,Property6,618002,Source8,Object457Property6,0.8,0.8,0.0
0.0,Object458,Property4,785429,Source8,Object458Property4,0.8,0.8,0.0
0.0,Object458,Property6,899147,Source8,Object458Property6,0.8,0.8,0.0
0.0,Object459,Property4,649554,Source8,Object459Property4,0.8,0.8,0.0
0.0,Object459,Property6,521949,Source8,Object459Property6,0.8,0.8,0.0
0.0,Object460,Property4,671054,Source8,Object460Property4,0.8,0.8,0.0
0.0,Object460,Property6,779461,Source8,Object460Property6,0.8,0.8,0.0
0.0,Object461,Property4,754080,Source8,Object461Property4,0.8,0.8,0.0
0.0,Object461,Property6,711130,Source8,Object461Property6,0.8,0.8,0.0
0.0,Object462,Property4,647947,Source8,Object462Property4,0.8,0.8,0.0
0.0,Object462,Property6,946253,Source8,Object462Property6,0.8,0.8,0.0
0.0,Object463,Property4,503369,Source8,Object463Property4,0.8,0.8,0.0
0.0,Object463,Property6,971847,Source8,Object463Property6,0.8,0.8,0.0
0.0,Object464,Property4,835885,Source8,Object464Property4,0.8,0.8,0.0
0.0,Object464,Property6,765500,Source8,Object464Property6,0.8,0.8,0.0
0.0,Object465,Property4,985057,Source8,Object465Property4,0.8,0.8,0.0
0.0,Object465,Property6,817133,Source8,Object465Property6,0.8,0.8,0.0
0.0,Object466,Property4,533388,Source8,Object466Property4,0.8,0.8,0.0
0.0,Object466,Property6,799716,Source8,Object466Property6,0.8,0.8,0.0
0.0,Object467,Property4,705628,Source8,Object467Property4,0.8,0.8,0.0
0.0,Object467,Property6,646128,Source8,Object467Property6,0.8,0.8,0.0
0.0,Object468,Property4,618377,Source8,Object468Property4,0.8,0.8,0.0
0.0,Object468,Property6,831196,Source8,Object468Property6,0.8,0.8,0.0
0.0,Object469,Property4,672380,Source8,Object469Property4,0.8,0.8,0.0
0.0,Object469,Property6,952382,Source8,Object469Property6,0.8,0.8,0.0
0.0,Object470,Property4,510161,Source8,Object470Property4,0.8,0.8,0.0
0.0,Object470,Property6,768347,Source8,Object470Property6,0.8,0.8,0.0
0.0,Object471,Property4,521461,Source8,Object471Property4,0.8,0.8,0.0
0.0,Object471,Property6,980196,Source8,Object471Property6,0.8,0.8,0.0
0.0,Object472,Property4,631443,Source8,Object472Property4,0.8,0.8,0.0
0.0,Object472,Property6,918242,Source8,Object472Property6,0.8,0.8,0.0
0.0,Object473,Property4,829717,Source8,Object473Property4,0.8,0.8,0.0
0.0,Object473,Property6,763749,Source8,Object473Property6,0.8,0.8,0.0
0.0,Object474,Property4,610920,Source8,Object474Property4,0.8,0.8,0.0
0.0,Object474,Property6,520606,Source8,Object474Property6,0.8,0.8,0.0
0.0,Object475,Property4,776593,Source8,Object475Property4,0.8,0.8,0.0
